"total_rewards","action_rewards","opinion_rewards"
22951,11389,11562
22916,11367,11549
23723,12028,11695
23747,12154,11593
22035,10605,11430
22318,10744,11574
23161,11531,11630
23325,12012,11313
23424,12112,11312
22509,10982,11527
22490,10963,11527
23702,12294,11408
23693,11967,11726
23945,12140,11805
23515,11831,11684
21717,10213,11504
22870,11186,11684
22150,10626,11524
23693,11876,11817
24194,12525,11669
22932,11380,11552
22678,11257,11421
22724,11125,11599
23945,12335,11610
22482,10845,11637
24150,12842,11308
23352,12009,11343
24226,12846,11380
22640,10976,11664
22661,11199,11462
23296,11526,11770
23812,12098,11714
23186,11538,11648
23907,12483,11424
24251,12899,11352
22790,11394,11396
23523,11810,11713
22462,11384,11078
22518,10969,11549
22387,10890,11497
23593,12337,11256
23133,11808,11325
23561,11855,11706
23804,12062,11742
22848,11174,11674
23549,12230,11319
23871,12492,11379
23340,11689,11651
22922,11213,11709
23627,12215,11412
23690,11902,11788
22809,11142,11667
23857,12164,11693
22681,11119,11562
22706,11278,11428
19607,8473,11134
23060,11817,11243
22612,11069,11543
23571,12158,11413
21947,10392,11555
23997,12422,11575
22820,11272,11548
21618,10230,11388
23380,12042,11338
22473,11009,11464
23278,12002,11276
22928,11719,11209
23053,11519,11534
23520,11796,11724
24181,12860,11321
23113,11922,11191
23689,11981,11708
23641,12359,11282
22590,11323,11267
23750,12100,11650
23946,12544,11402
23440,12138,11302
22401,10824,11577
22978,11747,11231
23577,12199,11378
21902,10385,11517
23782,12100,11682
24314,12937,11377
22902,11294,11608
23630,12246,11384
23269,11867,11402
23078,11812,11266
24152,12436,11716
24422,12963,11459
22914,11380,11534
22647,11028,11619
23460,12122,11338
22497,10936,11561
22835,11207,11628
22676,11477,11199
23871,12201,11670
22961,11269,11692
22684,11024,11660
21988,10505,11483
22396,10932,11464
22827,11179,11648
22456,10935,11521
22616,11476,11140
23049,11423,11626
23577,11901,11676
23999,12253,11746
22908,11180,11728
23107,11499,11608
22541,11062,11479
21463,10302,11161
23024,11736,11288
21175,10302,10873
22811,11564,11247
23768,12397,11371
24527,13037,11490
24293,12558,11735
23565,12334,11231
22088,10609,11479
23913,12110,11803
22912,11346,11566
22822,11256,11566
22197,10699,11498
22513,10861,11652
23435,11769,11666
20906,9583,11323
23712,12139,11573
23928,12119,11809
22086,10575,11511
23284,12015,11269
21944,10511,11433
24177,12798,11379
22503,11020,11483
22639,11026,11613
22319,10905,11414
22971,11258,11713
23522,11886,11636
23471,11899,11572
24376,13015,11361
22512,10931,11581
24329,12619,11710
22797,11216,11581
24111,12687,11424
22678,11406,11272
23774,12393,11381
23317,11743,11574
22281,11132,11149
21337,9871,11466
23323,11981,11342
21354,9993,11361
23033,11720,11313
22479,10920,11559
22803,11513,11290
23413,11721,11692
23277,11612,11665
22209,10639,11570
23873,12498,11375
23416,12158,11258
23137,11456,11681
22483,11305,11178
23641,12182,11459
23372,11758,11614
22950,11262,11688
23346,11782,11564
22550,11008,11542
22246,10882,11364
23486,11772,11714
23264,11696,11568
23421,11789,11632
23050,11459,11591
22927,11725,11202
22561,11147,11414
21542,10156,11386
23617,11958,11659
22626,11149,11477
24216,12822,11394
23278,11772,11506
22455,10902,11553
23106,11413,11693
20163,8996,11167
22944,11818,11126
22286,11189,11097
23728,12396,11332
24011,12262,11749
23024,11534,11490
23659,12336,11323
23398,11710,11688
23423,12037,11386
23329,11965,11364
23891,12179,11712
23226,11890,11336
23079,11878,11201
21950,10497,11453
23867,12506,11361
23721,11922,11799
22922,11632,11290
23743,12424,11319
23782,12160,11622
23989,12371,11618
22258,10844,11414
21664,10337,11327
24028,12607,11421
22394,10801,11593
23773,12463,11310
22874,11251,11623
24140,12381,11759
23794,12129,11665
23689,12426,11263
24714,13007,11707
22406,11213,11193
22529,10871,11658
22904,11273,11631
22832,11281,11551
23334,12071,11263
24041,12678,11363
23263,11626,11637
23568,11867,11701
23333,11800,11533
22895,11372,11523
22136,10610,11526
21930,10482,11448
23035,11881,11154
24499,12768,11731
21947,10404,11543
22163,10871,11292
21054,10071,10983
23848,12390,11458
22943,11339,11604
22760,11110,11650
23107,11479,11628
22705,11170,11535
23118,11647,11471
22417,11239,11178
23052,11696,11356
23069,11789,11280
22523,10870,11653
23276,12035,11241
20433,9268,11165
23096,11892,11204
23225,11529,11696
23023,11402,11621
23160,11479,11681
23769,12334,11435
23429,11706,11723
23992,12641,11351
22740,11460,11280
22722,11155,11567
23543,11936,11607
23868,12478,11390
23114,11451,11663
23957,12566,11391
23010,11408,11602
24107,12776,11331
22663,11019,11644
22287,10938,11349
22712,11365,11347
24023,12664,11359
23437,11769,11668
23010,11471,11539
23390,11864,11526
23469,11870,11599
23096,11920,11176
24285,12518,11767
22207,11020,11187
23846,12472,11374
22986,11633,11353
23126,11578,11548
24249,12446,11803
23937,12513,11424
22750,11241,11509
23244,11928,11316
22688,11248,11440
23798,12030,11768
21382,10158,11224
24189,12724,11465
23465,11697,11768
23599,12186,11413
24585,12786,11799
23291,11594,11697
22889,11656,11233
22642,11343,11299
21355,10221,11134
23881,12419,11462
22644,11105,11539
23573,11925,11648
23649,12266,11383
23735,12047,11688
23497,11768,11729
21923,10448,11475
23420,11892,11528
23310,11631,11679
23281,11539,11742
22422,11252,11170
22955,11655,11300
23903,12578,11325
24167,12798,11369
24014,12559,11455
21509,10091,11418
22968,11270,11698
22853,11601,11252
22915,11433,11482
23796,12096,11700
21367,10373,10994
22870,11428,11442
23607,12312,11295
22727,11365,11362
21986,10526,11460
23616,11953,11663
21699,10264,11435
21134,9819,11315
22823,11240,11583
22098,10620,11478
22557,11052,11505
22549,11303,11246
22795,11215,11580
23392,11734,11658
21104,9858,11246
23808,12476,11332
22392,10859,11533
23058,11556,11502
23491,11694,11797
22245,10795,11450
22721,11483,11238
23403,12185,11218
23678,12014,11664
22452,11186,11266
23308,11624,11684
23999,12514,11485
22568,11110,11458
23209,11507,11702
24084,12690,11394
22861,11592,11269
22792,11596,11196
22157,10685,11472
23677,12261,11416
23406,11760,11646
23438,11744,11694
23049,11406,11643
23156,11485,11671
22999,11408,11591
23704,12384,11320
23670,12339,11331
21784,10486,11298
23539,12186,11353
23460,12060,11400
23548,11951,11597
23573,12238,11335
23865,12221,11644
22762,11489,11273
22876,11542,11334
20894,9682,11212
23180,11537,11643
20118,8951,11167
22340,11210,11130
21925,10422,11503
23522,11851,11671
21995,10587,11408
23057,11472,11585
22422,10878,11544
23909,12214,11695
22012,10631,11381
22897,11613,11284
22024,10872,11152
22517,10980,11537
23317,11689,11628
23902,12255,11647
23672,12088,11584
24075,12751,11324
23740,12099,11641
22806,11407,11399
23105,11416,11689
23173,11587,11586
24188,12790,11398
24041,12651,11390
24058,12589,11469
23969,12180,11789
22570,10976,11594
23252,11548,11704
21729,10292,11437
23533,12277,11256
21630,10212,11418
23175,11517,11658
22503,11022,11481
23346,12001,11345
24024,12646,11378
23378,11774,11604
24772,12967,11805
21303,9963,11340
22715,11065,11650
23037,11672,11365
23471,11741,11730
23523,12184,11339
23886,12126,11760
23393,11714,11679
22890,11270,11620
24284,12934,11350
23138,11783,11355
22257,11136,11121
23539,11864,11675
23081,11494,11587
23491,11826,11665
22088,10800,11288
23709,12038,11671
23791,12022,11769
23932,12185,11747
23366,11652,11714
23503,11756,11747
22691,11141,11550
23603,12308,11295
23279,11667,11612
21708,10600,11108
23640,12240,11400
22718,11533,11185
24755,12862,11893
24274,12903,11371
23400,12042,11358
22076,10573,11503
22770,11196,11574
22429,11029,11400
22524,10900,11624
23935,12174,11761
23549,12256,11293
22295,10813,11482
22985,11341,11644
23378,11671,11707
23624,12073,11551
23557,11959,11598
22133,10570,11563
20771,9545,11226
24167,12589,11578
22895,11359,11536
22375,11195,11180
21165,9710,11455
23687,12324,11363
22980,11325,11655
23264,11579,11685
22489,11227,11262
23685,12016,11669
22628,11443,11185
23814,12427,11387
24076,12243,11833
22789,11212,11577
20804,9565,11239
22257,10812,11445
23304,11995,11309
24152,12694,11458
22474,10895,11579
22937,11327,11610
22903,11221,11682
21920,10436,11484
22616,11075,11541
23051,11412,11639
23017,11437,11580
24098,12713,11385
23896,12161,11735
22315,10675,11640
22501,11043,11458
23654,12310,11344
24120,12281,11839
22742,11154,11588
23382,12036,11346
22722,11220,11502
22057,10584,11473
23817,12392,11425
23909,12545,11364
24048,12471,11577
22442,10842,11600
22026,10500,11526
23538,12110,11428
23857,12095,11762
23125,11446,11679
22818,11632,11186
24282,12711,11571
22607,11369,11238
23276,11597,11679
23490,12110,11380
22859,11196,11663
22971,11281,11690
22686,11115,11571
23489,12091,11398
23743,12037,11706
23268,11837,11431
22974,11369,11605
24372,12823,11549
22869,11276,11593
22217,10660,11557
21885,10797,11088
23276,11608,11668
22190,10823,11367
23432,11862,11570
23667,12032,11635
21923,10910,11013
22256,10896,11360
23797,12403,11394
23181,11834,11347
22385,10940,11445
23033,11364,11669
23362,11804,11558
22189,11053,11136
22884,11280,11604
22904,11227,11677
23129,11794,11335
23890,12380,11510
23480,12110,11370
24088,12705,11383
22539,10994,11545
21183,10388,10795
23878,12138,11740
23376,12053,11323
22542,11061,11481
23239,11600,11639
22919,11310,11609
23718,12074,11644
23539,11817,11722
24177,12484,11693
23817,12114,11703
22622,11022,11600
23528,12019,11509
23322,12025,11297
23674,12294,11380
23021,11581,11440
23079,11477,11602
21252,9833,11419
23359,11660,11699
21702,10444,11258
22178,10766,11412
22981,11609,11372
23708,12402,11306
22584,11106,11478
22271,10768,11503
21704,10562,11142
22249,10780,11469
22782,11168,11614
21969,10648,11321
21326,9945,11381
22462,10924,11538
21932,10544,11388
23400,11799,11601
22550,11358,11192
23416,11769,11647
21287,10296,10991
22749,11097,11652
23986,12586,11400
22393,10781,11612
22825,11258,11567
23939,12621,11318
23342,11687,11655
22110,11155,10955
20850,9643,11207
23027,11782,11245
22763,11558,11205
22392,10828,11564
22673,11049,11624
24239,12833,11406
23613,12343,11270
21054,9843,11211
23087,11355,11732
22179,10671,11508
23142,11660,11482
22507,10869,11638
23166,11522,11644
22802,11290,11512
22523,11103,11420
22474,11002,11472
22033,10822,11211
23217,11516,11701
22921,11692,11229
19560,8896,10664
23197,11436,11761
22973,11454,11519
21546,10116,11430
22742,11271,11471
22967,11380,11587
23823,12339,11484
23382,11738,11644
22848,11285,11563
23761,12062,11699
22856,11222,11634
24057,12301,11756
23518,12149,11369
23784,12175,11609
22132,11013,11119
23028,11381,11647
23167,11876,11291
22355,11114,11241
23079,11450,11629
22897,11473,11424
23310,11723,11587
22643,11103,11540
22598,11527,11071
23412,11967,11445
22418,11263,11155
24207,12853,11354
23959,12253,11706
22533,11031,11502
22784,11315,11469
23255,11561,11694
22877,11435,11442
23149,11539,11610
23633,11926,11707
23569,11916,11653
23620,11886,11734
22374,10861,11513
24235,12544,11691
23843,12548,11295
23257,11834,11423
22059,10551,11508
22859,11116,11743
23600,12165,11435
23667,12332,11335
23654,12338,11316
24005,12292,11713
23496,11857,11639
23819,12123,11696
23463,11859,11604
22981,11355,11626
24131,12373,11758
22417,11165,11252
21671,10259,11412
23845,12144,11701
21860,10689,11171
23008,11353,11655
24046,12681,11365
22487,11220,11267
24011,12634,11377
21882,10899,10983
22520,11003,11517
23941,12616,11325
23149,11867,11282
23700,12297,11403
23208,11721,11487
23192,12036,11156
22591,11479,11112
22532,10978,11554
22064,10660,11404
24538,13069,11469
21676,10750,10926
22163,10742,11421
23317,11981,11336
23651,11969,11682
22925,11455,11470
23360,11660,11700
23233,11637,11596
23272,11724,11548
23134,11814,11320
23283,11583,11700
23692,11899,11793
23902,12172,11730
22769,11232,11537
22089,10756,11333
23309,11724,11585
23148,11860,11288
24919,13169,11750
23520,12241,11279
21089,10100,10989
22832,11156,11676
22392,11312,11080
21804,10685,11119
24075,12276,11799
22669,11083,11586
23521,11959,11562
23326,11998,11328
23244,11510,11734
20982,9696,11286
22260,10945,11315
22892,11277,11615
22354,10705,11649
23742,12439,11303
23570,12191,11379
22658,11361,11297
22740,11530,11210
23279,11665,11614
21218,9979,11239
22010,10969,11041
22807,11101,11706
22856,11495,11361
24053,12320,11733
22960,11314,11646
23504,11799,11705
23083,11532,11551
22301,11066,11235
23996,12225,11771
22720,11133,11587
23914,12515,11399
23842,12525,11317
23267,11596,11671
21860,10467,11393
21883,10433,11450
23676,11959,11717
23382,12005,11377
22683,11066,11617
22777,11153,11624
22547,11001,11546
23559,12262,11297
23277,11646,11631
23268,11523,11745
21770,10638,11132
22257,10805,11452
23717,12319,11398
22750,11241,11509
23100,11486,11614
23346,11691,11655
23554,11806,11748
21903,10459,11444
22402,11195,11207
22881,11289,11592
22543,10972,11571
23371,11938,11433
22192,10712,11480
23624,11873,11751
22362,11194,11168
23737,12482,11255
23105,11889,11216
23402,11645,11757
23952,12123,11829
22499,11118,11381
22853,11335,11518
23014,11715,11299
23255,11610,11645
23316,12016,11300
23313,11617,11696
23431,11732,11699
24328,12751,11577
21211,9773,11438
21755,10227,11528
21266,10048,11218
23465,11778,11687
22722,11176,11546
23249,11580,11669
23836,12134,11702
23835,12066,11769
22097,10635,11462
23799,12072,11727
23635,11874,11761
22882,11202,11680
23142,11572,11570
23035,11659,11376
22470,11286,11184
23443,11684,11759
24477,12939,11538
23098,11772,11326
23611,12289,11322
23998,12555,11443
22234,10837,11397
23172,11613,11559
24020,12749,11271
23442,12249,11193
23358,12029,11329
23016,11354,11662
22817,11300,11517
23061,11879,11182
23715,11925,11790
21388,10005,11383
22729,11150,11579
21467,10153,11314
23973,12614,11359
23645,12291,11354
23573,11877,11696
23297,11680,11617
21249,9918,11331
23909,12152,11757
24111,12763,11348
23414,11707,11707
23439,11746,11693
22495,11049,11446
22983,11787,11196
23764,12422,11342
22506,11017,11489
21935,10352,11583
23037,11459,11578
22655,11407,11248
24338,12624,11714
23677,12285,11392
23856,12457,11399
22651,11157,11494
23119,11945,11174
22424,11206,11218
23309,11565,11744
23060,11357,11703
23795,12079,11716
23268,11608,11660
23802,12066,11736
23999,12613,11386
22913,11590,11323
21923,10463,11460
23489,12116,11373
24224,12896,11328
23647,12353,11294
22551,11005,11546
22454,10968,11486
23800,12565,11235
23815,12460,11355
21494,10077,11417
22650,11108,11542
23832,12120,11712
24448,13052,11396
24113,12721,11392
22686,11156,11530
23443,11802,11641
23449,12101,11348
23200,11511,11689
19017,8148,10869
24040,12691,11349
23258,11971,11287
23479,11945,11534
23346,11652,11694
23911,12451,11460
22197,10882,11315
23454,12067,11387
22168,10658,11510
21834,10381,11453
21937,10488,11449
23356,12098,11258
23571,12334,11237
24088,12753,11335
22945,11673,11272
23253,11597,11656
24026,12325,11701
22617,11079,11538
23178,11580,11598
22722,10977,11745
22365,10844,11521
21982,10597,11385
23635,11995,11640
22056,10668,11388
21851,10807,11044
23918,12537,11381
23779,12047,11732
22466,11311,11155
21344,10066,11278
22635,11180,11455
24151,12337,11814
23367,12112,11255
23586,12205,11381
21914,10527,11387
23542,12441,11101
23723,12101,11622
23444,11770,11674
23223,12045,11178
22379,11024,11355
23245,11685,11560
22904,11329,11575
23486,12234,11252
21569,10326,11243
22579,11361,11218
23502,12232,11270
23556,11908,11648
23379,11814,11565
22674,11492,11182
23236,12031,11205
22954,11412,11542
21699,10437,11262
23101,11840,11261
21941,10807,11134
22244,10657,11587
20414,9257,11157
23744,11960,11784
22130,10699,11431
22510,11035,11475
22949,11701,11248
23262,11672,11590
21498,10406,11092
22200,10696,11504
22043,10606,11437
24298,12590,11708
23017,11497,11520
23357,11685,11672
23654,12279,11375
23700,12055,11645
23371,11928,11443
22903,11518,11385
23758,12074,11684
23718,12451,11267
22200,10771,11429
23309,11584,11725
23957,12558,11399
24197,12531,11666
23699,12055,11644
23513,11704,11809
23510,11909,11601
23578,12007,11571
22023,10604,11419
23899,12170,11729
23813,12045,11768
22536,10965,11571
23369,12080,11289
22973,11366,11607
23023,11627,11396
23669,11976,11693
21633,10120,11513
22757,11207,11550
23748,12409,11339
23375,12024,11351
24179,12748,11431
23105,11934,11171
23498,11766,11732
23715,12040,11675
23739,12002,11737
22773,11226,11547
22209,10683,11526
22769,11173,11596
24466,12695,11771
21451,10230,11221
21794,10390,11404
23606,11907,11699
23228,11515,11713
22878,11179,11699
22679,11515,11164
24226,12494,11732
23133,11822,11311
22433,11225,11208
22978,11409,11569
23910,12216,11694
23593,12289,11304
23227,11512,11715
22964,11616,11348
22094,10560,11534
22179,10775,11404
22777,11244,11533
21395,9972,11423
23497,12202,11295
23301,11630,11671
22083,10504,11579
23043,11827,11216
23144,11875,11269
22270,10686,11584
23510,12096,11414
21379,9855,11524
21648,10269,11379
23869,12184,11685
22281,10791,11490
21802,10290,11512
23553,11919,11634
23235,11622,11613
22425,11248,11177
22782,11716,11066
21943,10464,11479
22701,11102,11599
22475,11313,11162
23164,11509,11655
22311,10709,11602
20944,9689,11255
22327,10802,11525
22952,11627,11325
22414,10838,11576
23860,12149,11711
21909,10502,11407
21989,10963,11026
22649,11491,11158
24627,12820,11807
23176,11545,11631
23289,11791,11498
24130,12659,11471
22382,10828,11554
23746,12009,11737
23835,12455,11380
23866,12509,11357
22467,10860,11607
22941,11376,11565
23048,11376,11672
22989,11329,11660
23462,11939,11523
23322,12134,11188
22575,11293,11282
23329,11729,11600
23222,11496,11726
23249,11761,11488
24042,12740,11302
23404,12162,11242
21060,9733,11327
23948,12258,11690
23252,11984,11268
23112,11545,11567
21918,10540,11378
23751,12382,11369
23632,11952,11680
24258,12685,11573
23371,12065,11306
23823,12416,11407
23010,11432,11578
23607,11916,11691
22064,10517,11547
22896,11517,11379
22389,10779,11610
21853,10395,11458
23600,12367,11233
22805,11758,11047
23881,12103,11778
22047,10604,11443
24313,12770,11543
23930,12188,11742
23109,11412,11697
23782,12123,11659
23969,12200,11769
23314,11627,11687
23326,12056,11270
22888,11273,11615
22188,10753,11435
23239,11911,11328
22991,11790,11201
21946,10460,11486
23229,11748,11481
22806,11156,11650
23671,12297,11374
20756,9340,11416
23010,11331,11679
21821,10234,11587
23548,11819,11729
23497,11783,11714
22595,11027,11568
22510,10885,11625
23289,11629,11660
23293,11674,11619
23924,12553,11371
22348,10743,11605
23565,12322,11243
23625,12286,11339
22148,11081,11067
23079,11731,11348
23458,11856,11602
22121,10546,11575
21374,9866,11508
23151,11909,11242
21785,10578,11207
22756,11591,11165
23981,12681,11300
23431,12161,11270
24229,12487,11742
22187,11080,11107
23842,12438,11404
22799,11178,11621
22903,11173,11730
23536,11920,11616
24066,12648,11418
23464,12121,11343
24144,12706,11438
24332,12929,11403
23465,11854,11611
22803,11131,11672
23480,11883,11597
23407,11781,11626
23574,11860,11714
23910,12512,11398
23780,12081,11699
22521,11069,11452
22966,11305,11661
22497,10895,11602
22396,11349,11047
22529,10973,11556
22984,11612,11372
23576,12157,11419
22923,11497,11426
23514,11808,11706
23041,11758,11283
24707,12963,11744
24034,12247,11787
22639,11468,11171
22438,11101,11337
24450,12948,11502
23398,11709,11689
23592,11782,11810
23368,11777,11591
23333,11640,11693
21842,10448,11394
22751,11511,11240
23520,12317,11203
21557,10417,11140
23759,12374,11385
22388,10825,11563
21155,9985,11170
23396,11784,11612
23892,12173,11719
23471,12266,11205
23838,12503,11335
23643,12256,11387
22770,11487,11283
23043,11760,11283
23993,12673,11320
22462,11007,11455
22923,11278,11645
23885,12491,11394
23317,12109,11208
23069,11694,11375
23461,12068,11393
23814,12432,11382
22153,10688,11465
22547,11375,11172
23897,12248,11649
22961,11583,11378
23616,11913,11703
23271,11589,11682
21650,10178,11472
22994,11700,11294
23244,11959,11285
23293,11717,11576
23226,11911,11315
22791,11213,11578
23119,11922,11197
23127,11744,11383
22297,10781,11516
23630,12204,11426
21668,10261,11407
23289,11682,11607
23226,12000,11226
23755,12381,11374
22560,11147,11413
22592,11463,11129
21714,10548,11166
22873,11245,11628
22562,11114,11448
21787,10455,11332
23168,11954,11214
22851,11434,11417
23794,12159,11635
23483,12114,11369
23757,12387,11370
23572,12200,11372
23039,11435,11604
24436,12699,11737
24446,12591,11855
23272,11624,11648
23116,11881,11235
22748,11162,11586
22619,11378,11241
22914,11254,11660
22498,10997,11501
23114,11498,11616
22643,11426,11217
23090,11728,11362
23265,11520,11745
24423,12908,11515
23669,12326,11343
23355,11565,11790
23093,11507,11586
23605,11916,11689
23820,12038,11782
21122,9835,11287
24315,12947,11368
23545,11872,11673
23619,12102,11517
23178,11570,11608
23212,11905,11307
22759,11107,11652
21324,9910,11414
22127,10612,11515
24059,12582,11477
22432,11091,11341
23331,11599,11732
22820,11159,11661
23638,11941,11697
23626,11965,11661
23240,11993,11247
24125,12703,11422
23231,11828,11403
22061,10496,11565
22901,11223,11678
23355,11740,11615
24025,12614,11411
23043,11459,11584
23540,12224,11316
23766,12430,11336
23004,11422,11582
23573,12158,11415
23348,11640,11708
24233,12801,11432
22712,11485,11227
23425,12108,11317
23886,12113,11773
22105,10602,11503
23894,12083,11811
22808,11341,11467
23623,11921,11702
24255,12579,11676
22234,10745,11489
22569,10923,11646
24272,12494,11778
23071,11543,11528
21940,10517,11423
23271,11995,11276
23606,12388,11218
21543,10287,11256
22721,11118,11603
22877,11487,11390
23884,12254,11630
23430,12011,11419
23628,11842,11786
22419,11152,11267
23220,11565,11655
23389,11723,11666
23193,11679,11514
22680,11577,11103
23454,11761,11693
23908,12507,11401
23908,12238,11670
23480,12296,11184
21820,10384,11436
23452,12136,11316
22870,11632,11238
21630,10536,11094
23519,11837,11682
22492,11310,11182
23503,12315,11188
23373,12112,11261
23313,11592,11721
22373,10980,11393
22297,11071,11226
23756,12078,11678
23013,11498,11515
23970,12626,11344
24235,12778,11457
24316,12921,11395
21671,10459,11212
23842,12096,11746
23295,11673,11622
23103,11524,11579
23637,11982,11655
23868,12479,11389
24126,12683,11443
22008,10405,11603
22326,10722,11604
22273,10974,11299
23499,11719,11780
22853,11367,11486
23116,11509,11607
22765,11201,11564
23191,11972,11219
22612,11345,11267
23746,12046,11700
22376,10936,11440
21976,10460,11516
21933,10430,11503
22243,10764,11479
22793,11216,11577
22843,11367,11476
23001,11359,11642
24043,12321,11722
22457,10879,11578
23546,11870,11676
24140,12453,11687
22209,10628,11581
24116,12385,11731
23270,11564,11706
22402,10973,11429
22529,11066,11463
22526,10931,11595
23711,12191,11520
22309,10694,11615
23291,11750,11541
23416,11809,11607
23732,12091,11641
22087,10951,11136
21955,10370,11585
23409,11798,11611
23938,12156,11782
23429,11757,11672
22502,11255,11247
21414,10004,11410
21914,10836,11078
24145,12784,11361
24286,12845,11441
23866,12147,11719
22713,11233,11480
22237,10645,11592
20492,9292,11200
21605,10228,11377
23514,12217,11297
23466,11740,11726
21561,10280,11281
22164,10597,11567
22773,11098,11675
23133,11955,11178
21996,10767,11229
23702,12267,11435
23594,11856,11738
21289,10035,11254
22284,10729,11555
23759,12499,11260
24033,12736,11297
23369,11657,11712
23998,12629,11369
22536,11211,11325
23865,12176,11689
22364,10850,11514
21720,10160,11560
22674,11153,11521
23152,11582,11570
23462,11802,11660
22750,11275,11475
24043,12692,11351
22689,11025,11664
22900,11312,11588
21882,10428,11454
22335,10771,11564
22319,10712,11607
23097,11509,11588
23954,12187,11767
22973,11381,11592
23657,11947,11710
20990,9652,11338
23665,11976,11689
23775,12395,11380
23281,11965,11316
23381,12014,11367
23832,12082,11750
23227,11488,11739
21729,10409,11320
24067,12239,11828
23879,12111,11768
23626,11940,11686
23196,11710,11486
22611,11073,11538
22902,11369,11533
24024,12437,11587
22786,11235,11551
23646,12102,11544
22739,11288,11451
22839,11252,11587
22779,11246,11533
23955,12199,11756
24095,12313,11782
23767,12003,11764
23246,11944,11302
24456,12929,11527
23817,12196,11621
23079,11371,11708
23933,12341,11592
22637,11480,11157
23043,11455,11588
23329,11823,11506
22346,10806,11540
23231,11756,11475
24366,12888,11478
23897,12158,11739
23937,12189,11748
22371,10846,11525
21911,10550,11361
23164,11989,11175
23306,11688,11618
22780,11192,11588
22737,11233,11504
23627,12016,11611
23210,11900,11310
21903,10719,11184
21891,10429,11462
23455,12154,11301
23279,11616,11663
22001,10891,11110
23459,12120,11339
23379,11681,11698
23008,11475,11533
22074,10989,11085
23284,11672,11612
21012,9651,11361
23992,12612,11380
23182,11493,11689
23366,11931,11435
23865,12056,11809
23139,11863,11276
23402,11973,11429
22862,11529,11333
22767,11116,11651
24293,12557,11736
22414,10858,11556
21969,10608,11361
22503,11030,11473
23484,11844,11640
23125,11450,11675
22110,10685,11425
23322,11718,11604
21980,10666,11314
22824,11567,11257
23208,11550,11658
22941,11362,11579
22776,11151,11625
22768,11409,11359
22646,11079,11567
22245,10769,11476
23663,11888,11775
21683,10634,11049
24430,13099,11331
23341,11655,11686
21990,10532,11458
23988,12539,11449
23493,11799,11694
23503,11756,11747
22935,11318,11617
22150,10996,11154
23861,12437,11424
23586,12246,11340
23625,12349,11276
23368,11704,11664
23611,12297,11314
23298,11590,11708
23156,11530,11626
23615,12297,11318
23584,11839,11745
23368,11772,11596
23496,11802,11694
22677,11036,11641
23407,11890,11517
23718,12361,11357
22671,11402,11269
22661,11157,11504
23891,12574,11317
23258,11538,11720
23942,12197,11745
23394,11676,11718
23042,11340,11702
23022,11475,11547
23062,11498,11564
22085,10950,11135
22609,11370,11239
21736,10344,11392
23724,12020,11704
23490,11833,11657
22876,11276,11600
23527,11854,11673
23390,11663,11727
21656,10412,11244
23562,11830,11732
23026,11745,11281
23647,11951,11696
23505,11792,11713
24059,12232,11827
23929,12154,11775
23739,12019,11720
23868,12205,11663
22608,10944,11664
22131,10618,11513
23123,11457,11666
22308,10757,11551
20992,9730,11262
22740,11582,11158
23718,12124,11594
22972,11629,11343
23567,11979,11588
23820,11978,11842
22330,10834,11496
23858,12145,11713
24120,12721,11399
23909,12165,11744
20520,9449,11071
23192,11553,11639
23546,11827,11719
23119,11605,11514
23710,12271,11439
23234,11668,11566
23543,12280,11263
24044,12292,11752
24432,12575,11857
21514,10182,11332
23661,11870,11791
22213,11112,11101
22059,10749,11310
23623,11820,11803
23231,11560,11671
22285,11252,11033
24000,12305,11695
22724,11062,11662
23223,11892,11331
22540,10915,11625
22468,10929,11539
22672,11132,11540
20632,9273,11359
22550,11235,11315
22549,10971,11578
23447,11927,11520
22419,11219,11200
23278,11671,11607
23421,11673,11748
22524,11024,11500
22896,11624,11272
22423,10811,11612
22277,10719,11558
23663,12014,11649
23694,11980,11714
23269,11655,11614
23684,12415,11269
22994,11335,11659
24501,12996,11505
24088,12616,11472
23728,12096,11632
23125,11860,11265
23380,12148,11232
24046,12589,11457
23353,12149,11204
23467,11754,11713
22523,11010,11513
24077,12693,11384
21839,10361,11478
23922,12577,11345
23230,11570,11660
24102,12382,11720
24009,12450,11559
22074,10693,11381
23295,11697,11598
22784,11179,11605
24344,12974,11370
23212,11560,11652
21367,10302,11065
23846,12383,11463
23415,11973,11442
22363,11098,11265
23034,11423,11611
22602,11102,11500
22008,10610,11398
22169,10738,11431
23052,11372,11680
23619,12272,11347
22952,11417,11535
22258,10723,11535
23068,11515,11553
23518,11990,11528
23864,12444,11420
22518,10938,11580
23223,11919,11304
23264,11601,11663
22325,10768,11557
23827,12122,11705
21422,10073,11349
22326,10814,11512
23302,11670,11632
23350,11751,11599
23398,11731,11667
22387,10832,11555
23117,11493,11624
23945,12616,11329
21204,9867,11337
23193,11570,11623
23940,12647,11293
23829,12111,11718
24264,12883,11381
23935,12285,11650
23584,11905,11679
23985,12624,11361
22473,10980,11493
24078,12320,11758
24556,12776,11780
21373,10226,11147
22431,10872,11559
21742,10289,11453
22980,11788,11192
22809,11662,11147
24892,12978,11914
23073,11387,11686
23251,11671,11580
22298,10810,11488
24069,12505,11564
23312,11663,11649
23972,12211,11761
23902,12158,11744
22936,11225,11711
23254,11673,11581
22728,11161,11567
