"total_rewards","action_rewards","opinion_rewards"
23528,12178,11350
23718,12350,11368
23032,11455,11577
24072,12361,11711
23787,11986,11801
23055,11812,11243
21654,10105,11549
23435,11903,11532
23914,12192,11722
23740,12422,11318
24113,12847,11266
23005,11451,11554
23811,12096,11715
23890,12480,11410
23272,11597,11675
24172,12372,11800
22238,11188,11050
23446,12085,11361
21873,10704,11169
22795,11446,11349
21016,9805,11211
22008,10563,11445
23748,12352,11396
23649,11911,11738
24445,13071,11374
22271,10740,11531
23666,12465,11201
22325,10785,11540
23378,12090,11288
23865,12544,11321
23665,11914,11751
23204,11958,11246
23935,12191,11744
23928,12207,11721
23636,11934,11702
21507,10238,11269
22445,10843,11602
22147,10687,11460
24549,12750,11799
23809,12526,11283
24492,13161,11331
24098,12355,11743
22603,11051,11552
21404,10021,11383
23635,11845,11790
23323,11755,11568
23851,12153,11698
23250,11630,11620
22435,10780,11655
22198,11136,11062
23917,12287,11630
21069,10002,11067
24030,12240,11790
23064,11481,11583
24090,12339,11751
24002,12618,11384
22553,11344,11209
23126,11458,11668
23048,11308,11740
23912,12175,11737
24115,12788,11327
23130,11457,11673
23901,12161,11740
23760,12047,11713
23543,12246,11297
23817,12006,11811
22418,10795,11623
23189,11971,11218
22369,10880,11489
22822,11323,11499
23447,11854,11593
23523,12128,11395
21346,10481,10865
22808,11141,11667
23507,12314,11193
23982,12672,11310
23129,11502,11627
22766,11694,11072
24010,12286,11724
22957,11788,11169
22897,11274,11623
23046,11491,11555
24615,12866,11749
24137,12793,11344
21772,10267,11505
23459,12128,11331
23698,11919,11779
19663,9147,10516
23269,11758,11511
23349,11593,11756
21817,10818,10999
23616,11929,11687
21557,10578,10979
23941,12570,11371
22954,11387,11567
21986,10836,11150
24481,13072,11409
23904,12229,11675
23647,11972,11675
22924,11794,11130
23326,11631,11695
22896,11336,11560
23680,11982,11698
23005,11497,11508
23524,11897,11627
22336,10915,11421
23077,11471,11606
23348,11761,11587
21381,10047,11334
22590,11146,11444
24056,12320,11736
24406,12609,11797
23598,11871,11727
23302,11958,11344
23658,12303,11355
23176,11595,11581
22517,11493,11024
23735,12018,11717
24079,12281,11798
23488,12156,11332
22996,11421,11575
22902,11195,11707
22756,11160,11596
22188,10971,11217
24443,13022,11421
22386,11182,11204
21521,10171,11350
22544,10992,11552
24087,12659,11428
23922,12660,11262
23115,11770,11345
23424,11687,11737
23994,12645,11349
24080,12319,11761
22839,11592,11247
23288,11944,11344
22934,11192,11742
23218,11893,11325
24263,12935,11328
22696,11284,11412
22958,11744,11214
23380,12007,11373
22732,11237,11495
23342,11656,11686
23405,11696,11709
24157,12388,11769
21841,10312,11529
21904,10768,11136
23982,12230,11752
23903,12514,11389
22839,11564,11275
22859,11133,11726
23638,11898,11740
23618,12200,11418
23416,12128,11288
23617,12246,11371
22888,11332,11556
21822,10634,11188
23828,12570,11258
22629,11129,11500
23262,11630,11632
22942,11339,11603
22814,11174,11640
22606,11073,11533
23473,12175,11298
22122,10606,11516
24238,12461,11777
23005,11307,11698
21989,10583,11406
22782,11202,11580
23449,12086,11363
23829,11999,11830
23769,12103,11666
24474,12632,11842
23996,12276,11720
22675,11572,11103
23660,11923,11737
23695,12370,11325
22726,11179,11547
22123,10964,11159
23759,12384,11375
22961,11830,11131
24391,12682,11709
23224,11699,11525
21956,10824,11132
22683,11487,11196
23345,11581,11764
22257,10789,11468
24094,12686,11408
23086,11427,11659
24294,12945,11349
23872,12617,11255
22058,10689,11369
23438,12073,11365
23654,11971,11683
23723,12042,11681
21830,10744,11086
23756,12428,11328
23599,11993,11606
23162,11802,11360
22961,11458,11503
23197,11909,11288
23123,11954,11169
23544,11885,11659
22454,10987,11467
24245,12740,11505
23247,12114,11133
22955,11774,11181
22509,10998,11511
22314,10814,11500
22560,10998,11562
23698,12427,11271
23948,12550,11398
23705,12096,11609
22545,11104,11441
23253,11652,11601
22631,11068,11563
24479,12675,11804
22792,11543,11249
23827,12482,11345
24219,12386,11833
24361,12557,11804
23216,11553,11663
21309,10282,11027
23709,12387,11322
23524,11954,11570
24334,12944,11390
23974,12116,11858
24174,12784,11390
23237,12076,11161
23627,12315,11312
22398,10881,11517
24188,12853,11335
22629,11408,11221
24471,12717,11754
23896,12544,11352
23362,11640,11722
23145,11902,11243
24500,13068,11432
22996,11716,11280
23341,11694,11647
23254,12027,11227
23868,12613,11255
23273,11959,11314
22800,11247,11553
23766,12006,11760
23865,12135,11730
22577,11128,11449
23106,11452,11654
23258,11663,11595
23551,12257,11294
24222,12435,11787
22802,11307,11495
22738,11165,11573
24239,12836,11403
21663,10682,10981
23961,12227,11734
24029,12260,11769
23750,12435,11315
22730,11119,11611
23673,12330,11343
23596,11986,11610
23502,11928,11574
22856,11722,11134
22779,11646,11133
24076,12325,11751
23805,12458,11347
24073,12769,11304
23111,11892,11219
23536,11945,11591
23569,11819,11750
24360,12641,11719
23979,12619,11360
24035,12370,11665
22903,11697,11206
23654,12314,11340
24079,12321,11758
22850,11579,11271
23970,12667,11303
23426,12183,11243
22943,11400,11543
23476,11860,11616
24203,12491,11712
23454,11940,11514
23692,12037,11655
23476,11684,11792
22958,11388,11570
24201,12897,11304
24386,13077,11309
23692,12004,11688
23385,11762,11623
22676,11519,11157
21893,10937,10956
22582,11048,11534
23333,11688,11645
23691,12052,11639
24082,12408,11674
23852,12142,11710
23771,12404,11367
23714,12039,11675
22926,11367,11559
23527,11882,11645
22710,11105,11605
22777,11551,11226
23370,11683,11687
22541,11287,11254
24184,12854,11330
23255,11931,11324
23591,11981,11610
23176,11935,11241
24291,12590,11701
21870,10446,11424
22398,11066,11332
23911,12124,11787
21977,10873,11104
21716,10470,11246
23730,11958,11772
22724,11513,11211
23533,12224,11309
24187,12342,11845
22914,11361,11553
23795,12024,11771
24228,12531,11697
22154,10697,11457
23578,11864,11714
23151,11456,11695
23653,12383,11270
23767,12354,11413
24302,12539,11763
24348,12554,11794
22643,11044,11599
24440,13099,11341
22981,11419,11562
22458,11283,11175
23422,12085,11337
23693,11996,11697
22944,11612,11332
23574,11868,11706
22319,10644,11675
23252,11952,11300
23824,12449,11375
24596,12851,11745
24427,13032,11395
22329,10973,11356
22560,11465,11095
23140,11498,11642
23993,12271,11722
23008,11735,11273
24223,12425,11798
23872,12271,11601
22531,10961,11570
22664,11142,11522
23973,12244,11729
21675,10448,11227
24225,12429,11796
21942,10448,11494
24297,12451,11846
23293,11604,11689
22195,11012,11183
23875,12557,11318
22471,11004,11467
23664,11938,11726
21570,10563,11007
23220,11609,11611
24368,12763,11605
23971,12357,11614
22395,11188,11207
23626,12211,11415
23248,11578,11670
23830,12590,11240
24393,13053,11340
23536,11808,11728
22750,11232,11518
22457,11233,11224
23239,12064,11175
21399,10456,10943
21269,10112,11157
24143,12753,11390
24040,12287,11753
24184,12829,11355
23127,11669,11458
22096,11033,11063
22749,11159,11590
23681,12001,11680
23096,11542,11554
23422,11792,11630
24121,12326,11795
22113,11052,11061
23947,12277,11670
22074,10897,11177
21339,10233,11106
24435,12649,11786
23892,12525,11367
23804,12190,11614
23878,12510,11368
23436,12042,11394
23342,11709,11633
24266,12492,11774
23516,11733,11783
21976,10533,11443
23692,11942,11750
22914,11254,11660
23853,12439,11414
23557,11912,11645
23996,12633,11363
23446,11746,11700
23269,11541,11728
23335,11817,11518
23975,12353,11622
24127,12727,11400
22708,11194,11514
23824,12088,11736
22631,11428,11203
23683,11977,11706
23873,12514,11359
22020,10884,11136
23749,12004,11745
23144,11448,11696
22183,11144,11039
23001,11730,11271
23684,12396,11288
23814,12493,11321
22971,11536,11435
23873,12216,11657
23598,11926,11672
24343,12580,11763
23414,11763,11651
22704,11231,11473
23305,11660,11645
24409,12636,11773
23020,11463,11557
23809,12109,11700
22829,11347,11482
24063,12298,11765
23146,11478,11668
21465,10459,11006
23199,11512,11687
24402,12610,11792
22852,11693,11159
24075,12645,11430
23493,11858,11635
21679,10371,11308
22505,11022,11483
22568,10976,11592
23850,12293,11557
22157,10624,11533
23522,11808,11714
24476,13058,11418
22769,11328,11441
23338,11674,11664
23627,12265,11362
22368,10942,11426
23765,12406,11359
22540,11320,11220
24313,12527,11786
21346,10380,10966
22364,10829,11535
23324,12069,11255
20975,9720,11255
23702,11943,11759
23387,11699,11688
23694,12066,11628
23847,12556,11291
22956,11695,11261
24295,12658,11637
23788,12098,11690
24194,12396,11798
23861,12165,11696
23713,12050,11663
23379,11997,11382
23151,11855,11296
22597,11097,11500
23510,11826,11684
23839,12444,11395
23168,11617,11551
22428,10892,11536
23275,12070,11205
22171,11045,11126
22367,11156,11211
23471,11869,11602
22626,11498,11128
24319,12632,11687
23300,12021,11279
23752,12022,11730
22954,11666,11288
23797,12076,11721
22376,11214,11162
23278,11833,11445
22416,10887,11529
22124,10632,11492
23887,12153,11734
24431,12666,11765
24266,12457,11809
21483,10628,10855
23418,12077,11341
22610,10960,11650
23843,12063,11780
23911,12153,11758
23655,12265,11390
23096,11875,11221
23977,12283,11694
23227,11512,11715
23132,11623,11509
23373,11841,11532
23623,11890,11733
23645,11895,11750
23720,12098,11622
22735,11269,11466
23234,11639,11595
22855,11568,11287
23548,12256,11292
24516,12736,11780
23411,11908,11503
23270,11978,11292
23327,11598,11729
23855,12430,11425
21343,9962,11381
24046,12311,11735
22239,11096,11143
23563,11891,11672
22822,11260,11562
23739,12411,11328
22813,11179,11634
22682,11235,11447
23184,11915,11269
24128,12696,11432
23750,12073,11677
22154,10543,11611
24020,12373,11647
23692,12273,11419
22153,10529,11624
22560,11395,11165
24292,12586,11706
22432,11268,11164
24076,12708,11368
22292,11013,11279
21657,10302,11355
23616,11892,11724
23962,12597,11365
22275,10779,11496
21073,9643,11430
22675,11455,11220
22547,11432,11115
22724,11387,11337
23187,11580,11607
22767,11133,11634
23946,12261,11685
22380,10803,11577
24239,12870,11369
22546,11037,11509
23290,11992,11298
23755,12417,11338
24493,12647,11846
22805,11516,11289
23592,11981,11611
22687,11178,11509
21308,10057,11251
23389,11752,11637
22537,11045,11492
23164,11583,11581
22896,11680,11216
21736,10206,11530
23271,11590,11681
24009,12559,11450
23450,12052,11398
23189,11926,11263
22876,11470,11406
23548,11821,11727
22172,10599,11573
21701,10281,11420
24176,12411,11765
21933,10609,11324
23696,12023,11673
22737,11702,11035
23830,12184,11646
23935,12598,11337
24220,12496,11724
23382,11878,11504
22547,11321,11226
22592,11180,11412
23663,11994,11669
22412,11170,11242
23987,12579,11408
22551,11464,11087
24308,12561,11747
20881,9874,11007
24578,12648,11930
24414,12978,11436
23677,12349,11328
24092,12634,11458
24440,13022,11418
22885,11335,11550
23449,12194,11255
23376,11704,11672
24595,12806,11789
22743,11082,11661
23563,12187,11376
23438,11645,11793
23565,12187,11378
21555,10534,11021
24021,12309,11712
22889,11254,11635
22854,11283,11571
21277,10031,11246
23338,12016,11322
23246,11610,11636
21881,10280,11601
22565,11426,11139
21830,10265,11565
23698,11994,11704
23029,11362,11667
23408,11795,11613
23789,12377,11412
24332,12636,11696
23677,12397,11280
22892,11492,11400
22092,10930,11162
24581,12786,11795
23549,11922,11627
22451,10958,11493
22975,11489,11486
23011,11760,11251
24451,12653,11798
22998,11501,11497
22942,11257,11685
23425,11686,11739
22993,11735,11258
22152,11072,11080
24170,12380,11790
23856,12215,11641
22963,11361,11602
23345,11768,11577
23508,11878,11630
24584,12876,11708
23673,12390,11283
23996,12286,11710
22946,11677,11269
21397,9971,11426
23267,11925,11342
23711,12418,11293
23828,12415,11413
22465,11202,11263
23653,12032,11621
22574,11476,11098
24144,12685,11459
23671,12183,11488
23581,12339,11242
22339,11263,11076
23623,11915,11708
23448,12069,11379
21661,10268,11393
22783,11209,11574
24076,12776,11300
23006,11398,11608
23428,12114,11314
23174,11943,11231
24087,12333,11754
23592,11907,11685
21831,10404,11427
23075,11441,11634
23095,11767,11328
23415,11707,11708
21938,10459,11479
23806,12446,11360
22465,11020,11445
23682,12346,11336
22079,11081,10998
23252,11780,11472
23401,12081,11320
23308,12000,11308
23093,11423,11670
23896,12150,11746
21502,10404,11098
22047,10921,11126
24138,12357,11781
23222,11642,11580
23589,12236,11353
23629,11923,11706
23186,11614,11572
23307,11697,11610
23470,12133,11337
24265,12488,11777
23941,12615,11326
24395,12965,11430
23656,12308,11348
23756,12387,11369
24246,12630,11616
23395,11690,11705
24058,12305,11753
23597,11821,11776
23698,12379,11319
23055,11476,11579
23961,12537,11424
24190,12518,11672
23162,11540,11622
23312,11617,11695
21802,10427,11375
22531,11344,11187
23176,11967,11209
22586,11387,11199
23537,11783,11754
24406,12644,11762
23701,12269,11432
22723,11211,11512
23599,12215,11384
22873,11250,11623
22986,11739,11247
23038,11726,11312
24102,12787,11315
24004,12262,11742
23448,12084,11364
23180,11888,11292
22076,10921,11155
23706,12359,11347
22343,10998,11345
22292,11224,11068
22893,11658,11235
24349,12966,11383
22410,11254,11156
23890,12083,11807
23225,11884,11341
23406,12047,11359
23814,12343,11471
22771,11463,11308
23186,11479,11707
22237,10751,11486
21971,10531,11440
23669,12070,11599
23752,12063,11689
23109,11560,11549
22437,10965,11472
24355,12698,11657
22777,11111,11666
22700,11085,11615
22060,11014,11046
24078,12736,11342
23754,12371,11383
21255,10090,11165
23802,12351,11451
21312,10343,10969
23564,12121,11443
24245,12899,11346
24262,12557,11705
23581,12275,11306
22134,10690,11444
23029,11434,11595
23834,12106,11728
23878,12518,11360
23209,11970,11239
23591,11857,11734
22492,11371,11121
23834,12116,11718
23004,11915,11089
23430,12117,11313
23378,11802,11576
21566,10285,11281
23326,11667,11659
21837,10619,11218
22697,11151,11546
24157,12731,11426
22685,11458,11227
22396,10975,11421
23598,11869,11729
22733,11047,11686
21681,10665,11016
22903,11604,11299
23830,12135,11695
22732,11216,11516
23128,11519,11609
23845,12195,11650
21922,10867,11055
24001,12598,11403
24219,12808,11411
23691,11945,11746
21875,10442,11433
23350,12007,11343
23541,11871,11670
22653,11081,11572
22196,11155,11041
22471,11047,11424
21970,10942,11028
22163,11050,11113
22529,10967,11562
24747,12958,11789
23200,11870,11330
23193,11615,11578
23954,12282,11672
23468,11758,11710
22824,11248,11576
21002,10073,10929
24155,12413,11742
23590,12182,11408
23898,12549,11349
22970,11659,11311
23554,11825,11729
24177,12469,11708
21326,10274,11052
23736,12097,11639
21831,10384,11447
21722,10681,11041
23258,11607,11651
23133,11528,11605
24053,12252,11801
24438,12661,11777
23879,12499,11380
24204,12563,11641
23393,12151,11242
23310,11746,11564
24135,12418,11717
22389,11275,11114
23496,11863,11633
22994,11332,11662
23569,11819,11750
23914,12512,11402
22610,11479,11131
23116,11559,11557
23746,12506,11240
22726,11570,11156
24265,12611,11654
23453,12143,11310
23805,12047,11758
22406,10777,11629
23490,12231,11259
24017,12627,11390
24314,12867,11447
23271,11984,11287
23329,11695,11634
23193,11540,11653
23674,12309,11365
21365,10038,11327
23303,11909,11394
23534,12210,11324
23507,12145,11362
23523,11837,11686
21787,10411,11376
22569,10981,11588
23808,12476,11332
23499,12157,11342
23817,12505,11312
23802,12394,11408
23795,12484,11311
24306,12550,11756
23077,11869,11208
24134,12796,11338
23477,11817,11660
21246,9952,11294
21888,10428,11460
21813,10796,11017
22760,11300,11460
22823,11356,11467
23544,12232,11312
23988,12487,11501
22318,11177,11141
23028,11817,11211
23915,12535,11380
23021,11415,11606
23901,12467,11434
21604,10052,11552
23576,11847,11729
22423,10931,11492
23674,12292,11382
22539,11372,11167
23279,12000,11279
22660,11103,11557
22935,11753,11182
22657,11056,11601
21665,10284,11381
23436,11782,11654
23217,11632,11585
23467,12197,11270
23786,12071,11715
23658,11913,11745
22837,11582,11255
24123,12448,11675
23755,12130,11625
23419,11719,11700
23998,12640,11358
23543,11851,11692
23285,12046,11239
22068,10988,11080
24092,12711,11381
23914,12222,11692
23371,12059,11312
23490,11842,11648
24044,12588,11456
23916,12450,11466
23067,11555,11512
23963,12578,11385
22688,11140,11548
23688,12262,11426
24363,12971,11392
22340,10929,11411
21752,10339,11413
22942,11327,11615
23894,12171,11723
23444,11750,11694
24110,12348,11762
23312,12136,11176
23127,11899,11228
23716,12074,11642
21644,10303,11341
23263,11700,11563
22912,11611,11301
22339,11252,11087
21794,10646,11148
24326,12583,11743
23698,12171,11527
23026,11504,11522
23407,11846,11561
22208,10746,11462
23657,12280,11377
24041,12380,11661
23187,11640,11547
23843,12136,11707
23647,12010,11637
24514,13034,11480
21610,10215,11395
23511,11829,11682
22779,11135,11644
23814,12509,11305
22794,11305,11489
23182,11588,11594
23864,12178,11686
21232,10280,10952
23302,11676,11626
24204,12490,11714
23208,11536,11672
24155,12458,11697
24034,12721,11313
23162,11520,11642
24495,12768,11727
24246,12866,11380
22901,11290,11611
24015,12244,11771
23023,11388,11635
22423,11234,11189
22794,11621,11173
24122,12276,11846
23345,11680,11665
23970,12142,11828
23920,12467,11453
24184,12766,11418
23101,11418,11683
23417,12162,11255
24579,12836,11743
24121,12801,11320
23053,11496,11557
22350,10943,11407
23481,11876,11605
22692,11086,11606
23186,11473,11713
22581,11127,11454
23187,11905,11282
24565,12666,11899
24196,12368,11828
22943,11449,11494
22673,11110,11563
23924,12410,11514
22690,11122,11568
22976,11330,11646
24358,12662,11696
23001,11419,11582
21994,10472,11522
22127,10745,11382
22317,10870,11447
22955,11293,11662
24143,12384,11759
22590,11100,11490
21997,10536,11461
23794,12451,11343
23431,12181,11250
23104,11838,11266
24097,12752,11345
22192,11016,11176
23310,11676,11634
23407,12056,11351
24216,12429,11787
22914,11327,11587
20879,9600,11279
23739,11933,11806
23791,12099,11692
22173,10640,11533
22276,10768,11508
23497,12198,11299
23979,12293,11686
23176,11484,11692
24313,12559,11754
22120,11038,11082
24130,12368,11762
23551,11818,11733
23833,12577,11256
23690,12346,11344
22776,11286,11490
22898,11343,11555
23941,12569,11372
24285,12515,11770
23422,12087,11335
22584,11451,11133
22839,11361,11478
22680,11308,11372
23668,11889,11779
23552,12188,11364
24053,12319,11734
24121,12434,11687
23225,11613,11612
24562,12722,11840
22537,10974,11563
24747,12909,11838
22989,11381,11608
23302,11528,11774
24066,12289,11777
23314,11657,11657
23400,12090,11310
23533,12327,11206
24100,12607,11493
22629,11052,11577
23564,11825,11739
23459,12209,11250
23581,11814,11767
21624,10599,11025
24113,12423,11690
23917,12314,11603
24418,12634,11784
23579,11852,11727
24206,12671,11535
22791,11311,11480
22930,11305,11625
24235,12486,11749
22788,11411,11377
23362,11747,11615
23750,12045,11705
22700,11363,11337
23844,12527,11317
24273,12612,11661
23060,11728,11332
23988,12359,11629
24173,12801,11372
22375,10887,11488
23501,11820,11681
23065,11802,11263
23601,11842,11759
24147,12454,11693
23077,11834,11243
23132,11452,11680
22571,11368,11203
24137,12721,11416
22802,11279,11523
23199,11579,11620
23901,12168,11733
21313,10529,10784
23044,11773,11271
22706,11122,11584
21829,10374,11455
21543,10455,11088
23599,11862,11737
22653,11293,11360
22529,11452,11077
22240,10686,11554
24183,12421,11762
22201,11062,11139
22696,11356,11340
24131,12386,11745
23090,11809,11281
23785,12397,11388
23683,12045,11638
21972,10564,11408
22014,10591,11423
24092,12419,11673
23579,11902,11677
23088,11549,11539
23171,11549,11622
22951,11621,11330
23133,11611,11522
24486,12735,11751
24188,12409,11779
22839,11233,11606
24611,12948,11663
24467,12710,11757
23634,12059,11575
23876,12515,11361
23688,12285,11403
22105,10669,11436
24468,13051,11417
23700,12201,11499
22863,11591,11272
22600,11439,11161
24299,12824,11475
22806,11211,11595
23102,11798,11304
23057,11749,11308
24038,12664,11374
23074,11502,11572
24254,12832,11422
23877,12213,11664
23265,11940,11325
22477,11320,11157
23730,12341,11389
21578,10293,11285
24148,12675,11473
23112,11859,11253
24578,12795,11783
23454,11743,11711
23387,12120,11267
22968,11389,11579
22804,11566,11238
23753,12350,11403
23087,11426,11661
22402,11241,11161
23522,11836,11686
24566,12848,11718
22683,11575,11108
23575,12180,11395
23814,12203,11611
22795,11536,11259
24268,12561,11707
23907,12266,11641
23666,12307,11359
23744,12319,11425
23513,11778,11735
24081,12351,11730
23430,12240,11190
24092,12291,11801
24458,13001,11457
23270,11642,11628
23511,12128,11383
22700,11509,11191
22938,11817,11121
23442,12128,11314
23813,12407,11406
23777,12100,11677
23358,11793,11565
23929,12199,11730
22117,10768,11349
23878,12218,11660
22271,10762,11509
22739,11239,11500
24419,12720,11699
24170,12737,11433
23042,11855,11187
23726,12066,11660
24348,12622,11726
22257,10816,11441
22318,11165,11153
22665,11015,11650
23829,12140,11689
23884,12644,11240
23434,11820,11614
23087,11886,11201
22189,10736,11453
22466,11408,11058
21716,10620,11096
23845,12160,11685
22392,10804,11588
23316,12124,11192
22913,11342,11571
22932,11708,11224
22986,11371,11615
23362,12035,11327
22415,10923,11492
24043,12246,11797
23304,11968,11336
23342,11681,11661
23530,12216,11314
23702,11984,11718
24013,12244,11769
24532,12789,11743
21922,10448,11474
23156,11549,11607
23293,11638,11655
24090,12348,11742
22631,11270,11361
22482,11398,11084
23058,11367,11691
23667,12009,11658
23996,12348,11648
23317,12037,11280
22914,11683,11231
23459,12102,11357
22993,11775,11218
23810,11995,11815
23977,12592,11385
24437,12671,11766
19822,9003,10819
24198,12734,11464
21802,10608,11194
23259,11620,11639
22937,11566,11371
22972,11305,11667
21451,10574,10877
23788,12132,11656
23423,11836,11587
22459,11065,11394
23464,12187,11277
23775,12131,11644
23136,11870,11266
22388,11203,11185
23937,12538,11399
22454,11035,11419
22457,10833,11624
24163,12345,11818
23655,11906,11749
23603,12013,11590
21946,10494,11452
23534,11932,11602
24277,12902,11375
24240,12922,11318
23783,11959,11824
23263,11720,11543
23805,12122,11683
23123,11925,11198
23946,12627,11319
23935,12563,11372
23954,12545,11409
24778,12931,11847
23259,11657,11602
22982,11241,11741
23854,12156,11698
24220,12496,11724
20973,9850,11123
23391,12071,11320
22734,11625,11109
23221,11594,11627
22422,10966,11456
22695,11438,11257
23219,11531,11688
22539,11066,11473
23733,12397,11336
23653,11964,11689
23763,11909,11854
24039,12331,11708
21635,10540,11095
23930,12622,11308
21949,10459,11490
21695,10316,11379
24381,12583,11798
24294,12536,11758
23951,12521,11430
22934,11297,11637
22933,11569,11364
23159,11940,11219
21495,10615,10880
20506,9267,11239
23946,12085,11861
23337,11641,11696
23509,12216,11293
23218,11789,11429
23775,12422,11353
23913,12155,11758
23123,11395,11728
23406,11698,11708
22432,11433,10999
23915,12608,11307
24340,12595,11745
23281,12008,11273
23756,12046,11710
23186,11423,11763
22283,10688,11595
22290,10621,11669
22446,11028,11418
23696,11903,11793
24200,12514,11686
24270,12492,11778
23205,12000,11205
22364,10940,11424
22239,11132,11107
23235,11582,11653
23652,12383,11269
23808,12471,11337
24609,12836,11773
23877,12173,11704
22770,11519,11251
24072,12654,11418
23233,11939,11294
23953,12233,11720
22379,10770,11609
22742,11275,11467
23751,12030,11721
23429,11724,11705
24077,12636,11441
23209,11951,11258
23900,12605,11295
22684,11159,11525
23079,11852,11227
23739,12008,11731
22422,11179,11243
22304,11063,11241
24050,12421,11629
23639,11876,11763
22035,10630,11405
23025,11705,11320
21650,10251,11399
22369,10865,11504
21033,10028,11005
24179,12432,11747
23961,12274,11687
23799,12160,11639
23851,12474,11377
21740,10633,11107
22077,10692,11385
23106,11492,11614
24035,12270,11765
24179,12438,11741
23589,11963,11626
24142,12417,11725
22661,11196,11465
23884,12537,11347
23837,12099,11738
22325,10838,11487
23808,12251,11557
22896,11252,11644
23967,12204,11763
22554,11353,11201
24394,12702,11692
22685,11399,11286
23600,11827,11773
22785,11269,11516
23591,12289,11302
24346,12516,11830
22736,11456,11280
24099,12530,11569
23300,11660,11640
23993,12630,11363
23823,12410,11413
22266,10772,11494
24357,12586,11771
23576,11921,11655
23948,12148,11800
20918,10003,10915
22557,11159,11398
23972,12534,11438
23623,11918,11705
23940,12181,11759
21761,10454,11307
24235,12449,11786
23064,11456,11608
23251,11667,11584
23311,12058,11253
24363,12637,11726
23639,12312,11327
23717,12407,11310
22689,11470,11219
23937,12228,11709
24303,12896,11407
23610,11912,11698
23489,12131,11358
23954,12636,11318
23663,11989,11674
22509,10896,11613
22878,11418,11460
23588,12266,11322
23665,12007,11658
24007,12638,11369
23208,11644,11564
23274,11990,11284
22289,10927,11362
23687,12322,11365
23907,12532,11375
23262,11729,11533
23842,12086,11756
21563,10385,11178
24104,12308,11796
22104,10947,11157
23807,12098,11709
21038,9852,11186
23257,11920,11337
22768,11594,11174
22676,11592,11084
23919,12574,11345
24562,13114,11448
23252,11850,11402
23574,11952,11622
24133,12436,11697
23100,11507,11593
23778,12074,11704
23134,11872,11262
23796,12118,11678
22780,11214,11566
22626,11266,11360
23140,11601,11539
22937,11659,11278
23386,11721,11665
24676,12866,11810
23630,12196,11434
22214,10687,11527
22445,11233,11212
22214,10855,11359
23052,11438,11614
22863,11666,11197
23977,12318,11659
22886,11278,11608
24153,12449,11704
22603,10985,11618
23224,11860,11364
23294,11943,11351
22864,11739,11125
23213,11680,11533
21845,10583,11262
23011,11378,11633
21448,10030,11418
23089,11550,11539
23464,11739,11725
22926,11248,11678
22771,11243,11528
22823,11261,11562
24146,12384,11762
24303,12869,11434
22583,11368,11215
23304,11671,11633
23015,11446,11569
22523,11344,11179
24220,12474,11746
24397,12617,11780
22358,10934,11424
24192,12409,11783
23295,11984,11311
23067,11719,11348
23320,12022,11298
24496,13058,11438
23901,12450,11451
22024,10579,11445
22680,11472,11208
24426,12727,11699
23046,11440,11606
22571,11062,11509
23302,11708,11594
23797,12132,11665
23276,11970,11306
23793,12440,11353
23896,12252,11644
23144,11814,11330
23502,12179,11323
21695,10278,11417
22980,11458,11522
23362,11779,11583
23477,11841,11636
23191,11528,11663
24171,12422,11749
22441,10884,11557
23207,11615,11592
21943,10532,11411
24226,12547,11679
23892,12435,11457
24302,12582,11720
23918,12258,11660
23808,12009,11799
22936,11432,11504
20376,9197,11179
22935,11414,11521
24241,12672,11569
23151,11934,11217
23507,11810,11697
23014,11456,11558
22747,11150,11597
23967,12215,11752
22185,11115,11070
23266,11584,11682
23933,12167,11766
21614,10584,11030
22740,11552,11188
23275,11671,11604
22666,11419,11247
23469,11850,11619
23016,11640,11376
24231,12520,11711
24248,12577,11671
23849,12162,11687
23515,12085,11430
23191,12019,11172
22584,10961,11623
23351,11975,11376
23477,11810,11667
23749,12063,11686
22927,11396,11531
23546,11889,11657
24095,12413,11682
23030,11805,11225
23228,11642,11586
22991,11696,11295
23421,11786,11635
24241,12810,11431
22138,11082,11056
23303,11714,11589
23210,11963,11247
24151,12867,11284
24354,13007,11347
23337,11602,11735
22782,11599,11183
23743,12397,11346
23349,11757,11592
24412,12623,11789
23301,11993,11308
22756,11118,11638
23894,12191,11703
22478,10904,11574
23974,12290,11684
22562,11442,11120
24082,12700,11382
24720,12942,11778
23325,11592,11733
23376,11983,11393
23029,11447,11582
23331,11711,11620
23749,12041,11708
24020,12337,11683
23016,11486,11530
23319,11990,11329
22960,11759,11201
22208,11119,11089
23378,12166,11212
24129,12331,11798
23223,11521,11702
24378,12626,11752
22101,10609,11492
23327,11803,11524
24689,12894,11795
24255,12800,11455
23146,11549,11597
23651,12414,11237
23129,11889,11240
23714,12421,11293
22225,11142,11083
23714,12051,11663
23875,12321,11554
22562,11299,11263
23911,12475,11436
23899,12149,11750
21914,10529,11385
23031,11421,11610
23746,11994,11752
23929,12483,11446
23049,11755,11294
22479,10859,11620
22356,10719,11637
22632,10998,11634
23789,12059,11730
23202,11693,11509
22160,11093,11067
23358,11651,11707
22937,11367,11570
22940,11320,11620
24405,12645,11760
24533,12780,11753
23174,11595,11579
22949,11710,11239
23905,12198,11707
22868,11680,11188
24000,12235,11765
22239,11067,11172
23773,12058,11715
23041,11530,11511
23280,11587,11693
24422,13112,11310
23787,12018,11769
