"total_rewards","action_rewards","opinion_rewards"
22350,10951,11399
22164,10536,11628
22349,10797,11552
23800,12215,11585
21880,10516,11364
22446,11294,11152
23009,11451,11558
22833,11704,11129
23048,11435,11613
23180,11649,11531
22285,10720,11565
23157,11672,11485
22177,10691,11486
21244,10062,11182
22442,10813,11629
23410,11725,11685
22992,11486,11506
23681,12035,11646
21483,10087,11396
23375,11767,11608
22707,11122,11585
23019,11404,11615
21368,10042,11326
22788,11170,11618
22783,11177,11606
23249,11682,11567
23138,11565,11573
23014,11437,11577
22893,11174,11719
23381,11650,11731
22865,11252,11613
22783,11162,11621
21744,10339,11405
22329,10730,11599
22640,11092,11548
23413,11773,11640
22799,11269,11530
23861,12375,11486
22924,11300,11624
22774,11209,11565
22453,11039,11414
23670,11995,11675
24004,12631,11373
22507,11285,11222
22740,11487,11253
22664,11032,11632
22997,11808,11189
22439,10987,11452
22782,11183,11599
22401,11214,11187
24088,12430,11658
22300,10843,11457
23083,11512,11571
23239,11684,11555
23227,11691,11536
23192,11518,11674
23713,12441,11272
23423,11784,11639
22842,11393,11449
22377,10872,11505
23356,11689,11667
23205,11984,11221
22674,11139,11535
22589,11119,11470
23490,11900,11590
21954,10407,11547
24085,12631,11454
22911,11468,11443
23687,11950,11737
23475,11781,11694
23905,12480,11425
23269,11733,11536
22438,11037,11401
22675,11144,11531
23129,11593,11536
22170,10998,11172
22863,11384,11479
22753,11192,11561
22051,10707,11344
23766,12173,11593
23710,11930,11780
23690,12012,11678
21411,10119,11292
23877,12099,11778
22430,10892,11538
23227,11928,11299
23024,11419,11605
22833,11238,11595
22144,10586,11558
23605,12019,11586
21794,10327,11467
22306,10843,11463
23651,11929,11722
23108,11589,11519
22495,10940,11555
22695,11238,11457
23028,11529,11499
23160,11513,11647
23386,11740,11646
24434,13031,11403
21296,9995,11301
21691,10699,10992
24066,12356,11710
23515,12026,11489
22756,11264,11492
22076,10568,11508
22731,11161,11570
23778,12402,11376
23421,11804,11617
23701,12184,11517
23484,12332,11152
22465,10857,11608
23820,12134,11686
24538,12808,11730
23196,11544,11652
22859,11313,11546
22773,11251,11522
22662,11349,11313
23593,12061,11532
20831,9663,11168
23524,11775,11749
22340,10761,11579
24444,12992,11452
23495,11792,11703
23410,11780,11630
22162,10622,11540
23519,11889,11630
23330,11707,11623
22564,10888,11676
21371,10045,11326
23131,11915,11216
23345,12073,11272
21107,9949,11158
21539,10072,11467
24327,12870,11457
23199,11631,11568
23562,11891,11671
22182,10745,11437
23405,11848,11557
21086,9798,11288
23402,11743,11659
23141,11558,11583
22963,11276,11687
23481,11788,11693
23087,11550,11537
22184,10605,11579
22743,11141,11602
23067,11599,11468
23547,11856,11691
23549,12180,11369
19949,8912,11037
22494,10944,11550
19815,8730,11085
23316,12030,11286
22990,11379,11611
22155,10662,11493
22901,11420,11481
24647,12963,11684
23766,12184,11582
21200,10001,11199
22809,11285,11524
23149,11861,11288
23229,11652,11577
21512,10189,11323
24265,12582,11683
22855,11226,11629
23009,11827,11182
22583,11125,11458
21580,10123,11457
22430,11340,11090
23386,11735,11651
23571,12207,11364
22143,10698,11445
22830,11249,11581
22288,10898,11390
21924,10501,11423
23079,11502,11577
22773,11295,11478
21952,10679,11273
21616,10222,11394
23923,12355,11568
23954,12296,11658
22039,10707,11332
22027,10558,11469
22675,11139,11536
23720,11947,11773
23069,11400,11669
23595,12008,11587
23434,12141,11293
23145,11518,11627
23618,11938,11680
23128,11513,11615
23185,11657,11528
22501,10868,11633
24061,12662,11399
21801,10441,11360
23141,11523,11618
23308,11741,11567
23066,11338,11728
22831,11282,11549
23347,11819,11528
23388,12020,11368
20820,9450,11370
22290,11069,11221
23532,11848,11684
23734,12042,11692
22518,11035,11483
23553,11987,11566
24017,12391,11626
23789,12063,11726
22218,10755,11463
21111,9900,11211
23355,11681,11674
22728,11204,11524
24023,12313,11710
23257,11554,11703
23470,12157,11313
22358,10903,11455
23570,12078,11492
23402,11734,11668
23093,11545,11548
22734,11158,11576
23897,12218,11679
21947,10607,11340
24057,12745,11312
23400,11780,11620
23184,11617,11567
20146,9024,11122
22836,11294,11542
22325,10871,11454
22358,10890,11468
24046,12410,11636
23639,11953,11686
21027,9800,11227
22983,11364,11619
22666,11557,11109
23556,11835,11721
20972,9707,11265
23287,11686,11601
23345,12126,11219
23648,11931,11717
22953,11339,11614
23260,11640,11620
22105,10656,11449
22117,10575,11542
22854,11281,11573
23899,12181,11718
24013,12615,11398
23231,11625,11606
22787,11323,11464
22014,10607,11407
22175,10717,11458
22537,11011,11526
21175,9901,11274
21228,9977,11251
23150,11551,11599
23092,11467,11625
21111,9681,11430
20691,9533,11158
22274,10838,11436
23068,11484,11584
21397,10090,11307
23251,11522,11729
22413,10881,11532
21634,10526,11108
23375,11757,11618
23794,12129,11665
23823,12140,11683
21844,10334,11510
22542,10919,11623
23382,11892,11490
23467,11840,11627
22749,11260,11489
22237,10790,11447
21402,9994,11408
22156,10728,11428
22902,11317,11585
23330,11695,11635
22491,10925,11566
21572,10822,10750
23134,11839,11295
24862,13147,11715
22253,10792,11461
22671,11163,11508
21989,10916,11073
22736,11143,11593
23043,11501,11542
22619,11133,11486
21923,10818,11105
23769,12166,11603
22400,10883,11517
24337,12875,11462
22812,11185,11627
23325,11722,11603
21447,10075,11372
22832,11543,11289
23193,11575,11618
22807,11375,11432
23571,11937,11634
22362,10820,11542
22618,11165,11453
23232,11673,11559
22294,10844,11450
23283,11697,11586
20863,9622,11241
23907,12278,11629
22351,11119,11232
24114,12762,11352
23852,12126,11726
22597,11236,11361
22523,10997,11526
22620,11011,11609
23612,11957,11655
23722,12041,11681
23388,12039,11349
22303,10863,11440
24086,12650,11436
21876,10392,11484
23702,12095,11607
23390,11680,11710
21563,10131,11432
22470,10936,11534
23079,11526,11553
21759,10488,11271
23446,11834,11612
22335,10904,11431
22479,10921,11558
23595,11885,11710
23191,11949,11242
23628,11911,11717
22845,11258,11587
23190,11535,11655
22856,11374,11482
22419,11323,11096
23123,11516,11607
21745,10367,11378
22736,11140,11596
22669,11530,11139
21200,9982,11218
22840,11225,11615
22705,11142,11563
22837,11247,11590
23078,11483,11595
23149,11580,11569
22351,11086,11265
24019,12319,11700
22205,10715,11490
21854,10345,11509
23569,11838,11731
22696,11145,11551
23716,11994,11722
23736,12054,11682
22749,11167,11582
22428,10955,11473
21303,10116,11187
22376,10860,11516
21801,10346,11455
22736,11621,11115
23998,12314,11684
24201,12513,11688
22493,11036,11457
22230,10753,11477
24034,12338,11696
22247,10881,11366
24240,12633,11607
22731,11142,11589
22669,11138,11531
22915,11401,11514
22890,11249,11641
21786,10411,11375
23102,11555,11547
23160,11530,11630
22079,10704,11375
22652,11157,11495
23282,11674,11608
22867,11207,11660
21208,9987,11221
20673,9585,11088
24537,12887,11650
23501,11840,11661
21781,10489,11292
22615,11104,11511
23211,11901,11310
23796,12065,11731
22705,11285,11420
22648,11144,11504
22699,11232,11467
23930,12504,11426
23443,11849,11594
22475,10972,11503
24323,12889,11434
22618,11167,11451
21810,10360,11450
23200,11943,11257
21788,10424,11364
22276,10710,11566
22779,11206,11573
22898,11281,11617
21696,10302,11394
21611,10218,11393
22455,11055,11400
23678,12369,11309
23714,12405,11309
22907,11272,11635
22715,11088,11627
23270,11586,11684
23624,12361,11263
24046,12629,11417
23571,12151,11420
22337,10861,11476
21597,10256,11341
23416,12156,11260
23305,11676,11629
22636,11148,11488
22052,10545,11507
20865,9658,11207
23450,11686,11764
21125,9754,11371
22145,10668,11477
22131,10648,11483
22368,10859,11509
23470,11785,11685
22572,11054,11518
21796,10438,11358
23758,12084,11674
23222,11534,11688
23845,12542,11303
23302,11678,11624
23661,12210,11451
23174,11672,11502
24259,12815,11444
23284,11643,11641
23240,11986,11254
23429,12089,11340
22912,11341,11571
24321,12786,11535
23434,11785,11649
22252,10787,11465
23591,12022,11569
23355,11792,11563
22495,10987,11508
22001,10761,11240
21914,10609,11305
22774,11292,11482
23311,11730,11581
21506,10166,11340
23851,12351,11500
21813,10411,11402
23023,11608,11415
23051,11471,11580
23020,11447,11573
22178,10963,11215
23351,11760,11591
23365,11814,11551
23353,11720,11633
22114,10635,11479
23160,11606,11554
23430,11742,11688
23988,12235,11753
22802,11290,11512
23098,11553,11545
23493,11954,11539
22993,11503,11490
22756,11283,11473
23066,11461,11605
22806,11300,11506
23151,11556,11595
23343,11751,11592
23315,11631,11684
23639,11933,11706
23726,12014,11712
22831,11311,11520
22213,10756,11457
22612,11386,11226
22528,11006,11522
20861,9541,11320
22788,11243,11545
23878,12538,11340
22778,11220,11558
23928,12267,11661
22502,10971,11531
22293,11262,11031
21252,10004,11248
22339,11188,11151
23387,12145,11242
23059,11554,11505
22454,11006,11448
23215,11608,11607
21949,10552,11397
21441,10089,11352
23059,11905,11154
23613,12344,11269
22183,10672,11511
21074,9830,11244
22938,11211,11727
22285,10680,11605
22931,11380,11551
23383,11954,11429
19689,8690,10999
23524,11997,11527
23028,11381,11647
21845,10896,10949
20402,9345,11057
22294,10826,11468
22778,11309,11469
22868,11375,11493
24086,12686,11400
22246,11188,11058
23601,11940,11661
23211,11662,11549
21269,10114,11155
24107,12395,11712
23625,11982,11643
23165,11605,11560
20333,9214,11119
21217,10052,11165
22773,11670,11103
20825,9521,11304
22850,11300,11550
23870,12410,11460
23220,11915,11305
22973,11461,11512
23106,11521,11585
22397,10750,11647
21914,10648,11266
23745,11994,11751
23149,11541,11608
22177,10713,11464
22140,10955,11185
22791,11346,11445
21208,9936,11272
22770,11249,11521
20907,9720,11187
22037,10595,11442
23196,11529,11667
22824,11117,11707
22823,11309,11514
22628,11462,11166
23052,11396,11656
22639,10979,11660
23145,11467,11678
23462,11832,11630
24008,12654,11354
24139,12457,11682
22998,11503,11495
24061,12261,11800
23801,12106,11695
22477,10945,11532
22385,10896,11489
22051,10544,11507
22204,10774,11430
23504,11880,11624
23168,11872,11296
20454,9253,11201
22064,10987,11077
22188,10662,11526
23764,12127,11637
22156,10667,11489
22417,10792,11625
22397,11302,11095
23692,11962,11730
23807,12111,11696
22700,11132,11568
22505,11119,11386
23103,11598,11505
22848,11273,11575
23862,12195,11667
22678,11121,11557
20969,9661,11308
23727,12026,11701
23377,11807,11570
23289,11597,11692
22391,10893,11498
22179,10769,11410
23418,11671,11747
22233,11222,11011
22711,11135,11576
23591,11844,11747
23889,12162,11727
21693,10275,11418
23365,11723,11642
21819,10432,11387
21945,10500,11445
22637,11086,11551
23640,12032,11608
23417,11850,11567
23629,12415,11214
21960,10653,11307
23539,11856,11683
22379,10862,11517
22872,11347,11525
22021,10690,11331
23440,12119,11321
23145,11480,11665
22150,10746,11404
22886,11755,11131
22544,11055,11489
24364,12651,11713
23730,12027,11703
22120,10707,11413
23488,11782,11706
22123,10613,11510
23800,12083,11717
22006,11061,10945
23744,12061,11683
23452,11830,11622
23413,11816,11597
22669,11195,11474
22865,11374,11491
21994,10586,11408
23314,11972,11342
21113,9803,11310
22702,11214,11488
23614,11959,11655
23500,11888,11612
23000,11393,11607
23937,12624,11313
23258,12044,11214
23080,11401,11679
22940,11354,11586
23846,12307,11539
22978,11425,11553
22896,11320,11576
22547,11043,11504
23423,11802,11621
23533,11889,11644
22966,11417,11549
22823,11273,11550
22174,10749,11425
22314,10897,11417
23067,11399,11668
21173,9870,11303
23370,11820,11550
22721,11146,11575
23294,11811,11483
23160,11590,11570
23196,11796,11400
21466,10151,11315
22846,11780,11066
23562,11970,11592
22346,11175,11171
23986,12308,11678
22380,10841,11539
23210,11602,11608
23942,12515,11427
23350,11572,11778
23391,11832,11559
22081,10977,11104
23476,11837,11639
22370,11296,11074
22472,10893,11579
20803,9560,11243
23226,11662,11564
23558,11869,11689
23374,11720,11654
23394,12240,11154
22207,10975,11232
23093,11487,11606
22424,11101,11323
23545,11940,11605
23677,12044,11633
21220,9877,11343
22129,11063,11066
23232,11539,11693
23078,11435,11643
21176,10007,11169
22964,11441,11523
24045,12705,11340
22027,11068,10959
23168,11751,11417
22909,11684,11225
23434,12232,11202
23586,11964,11622
22325,10855,11470
22497,10910,11587
22698,11275,11423
23720,12038,11682
22691,11193,11498
22181,10647,11534
22562,11194,11368
22092,10561,11531
24193,12878,11315
23476,12255,11221
23396,11787,11609
23039,11509,11530
24252,12615,11637
21405,10064,11341
23148,11565,11583
22954,11389,11565
23614,11929,11685
23512,11943,11569
22991,11441,11550
23629,12040,11589
24211,12894,11317
22748,11141,11607
22729,11189,11540
23195,11487,11708
22738,11263,11475
22124,10826,11298
22296,10818,11478
21563,10176,11387
21570,10288,11282
23137,11493,11644
23366,11765,11601
23688,12074,11614
22995,11533,11462
22173,11078,11095
23274,11647,11627
23484,11771,11713
24703,12942,11761
22761,11219,11542
23642,11982,11660
22121,10682,11439
20966,9742,11224
24493,12800,11693
23248,11693,11555
21914,10547,11367
22508,11467,11041
22586,11004,11582
23974,12715,11259
23702,12392,11310
22691,11397,11294
21975,10663,11312
23852,12162,11690
23689,12455,11234
22212,10728,11484
23419,11757,11662
22481,11319,11162
24022,12305,11717
23427,11884,11543
24502,12855,11647
21227,10013,11214
23103,11508,11595
23769,12426,11343
23701,12406,11295
22511,11401,11110
22998,11381,11617
22945,11660,11285
23759,12048,11711
23605,12256,11349
22722,11618,11104
22376,10792,11584
23979,12636,11343
23539,12430,11109
23438,11772,11666
24222,12510,11712
23062,11424,11638
20652,9579,11073
22934,11276,11658
22591,11033,11558
23600,12370,11230
24589,13206,11383
22851,11333,11518
22610,11073,11537
22750,11600,11150
23679,12212,11467
23189,11783,11406
21569,10243,11326
22857,11354,11503
22296,10873,11423
22918,11429,11489
22963,11843,11120
22215,10789,11426
20528,9460,11068
22501,11080,11421
21912,10432,11480
22644,11060,11584
20901,9588,11313
22972,11440,11532
22784,11424,11360
23633,12044,11589
23367,11870,11497
21304,9879,11425
23600,11907,11693
24209,12456,11753
22562,11062,11500
23057,11513,11544
23368,11720,11648
22502,10948,11554
23239,12080,11159
24126,12788,11338
23624,12020,11604
23486,11862,11624
22000,10564,11436
22081,10600,11481
20411,9268,11143
22964,11447,11517
23338,11790,11548
22668,11097,11571
23325,11686,11639
23424,12133,11291
24016,12622,11394
21816,10630,11186
21645,10240,11405
22647,11278,11369
23175,11537,11638
23680,12125,11555
22714,11148,11566
22460,10907,11553
23688,12018,11670
21418,10403,11015
22975,11356,11619
19856,9010,10846
22591,11411,11180
22201,10723,11478
23109,11425,11684
20332,9270,11062
22591,11111,11480
24096,12372,11724
23374,11769,11605
22122,10662,11460
23083,11468,11615
22367,11003,11364
23521,12281,11240
22346,10799,11547
22453,10937,11516
22358,11213,11145
22026,10556,11470
23416,11681,11735
23658,12414,11244
23026,11457,11569
21470,10091,11379
21984,10506,11478
22208,10886,11322
22474,11010,11464
22709,11110,11599
21787,10533,11254
21763,10400,11363
21637,10363,11274
21000,9637,11363
22283,10828,11455
23957,12203,11754
23171,12022,11149
21154,9735,11419
22332,10804,11528
22948,11470,11478
23598,12267,11331
23090,11477,11613
22899,11446,11453
22441,10955,11486
23533,11872,11661
23252,11953,11299
22073,11037,11036
23564,11927,11637
20614,9735,10879
22616,11132,11484
21800,10733,11067
23798,12129,11669
21880,10509,11371
23883,12184,11699
23424,11959,11465
23130,11465,11665
21386,10099,11287
22785,11403,11382
22808,11401,11407
23102,11574,11528
23527,12130,11397
22574,11435,11139
21971,10396,11575
23877,12176,11701
22910,11301,11609
23656,12017,11639
23737,12069,11668
21060,9878,11182
22153,10769,11384
22085,10686,11399
23847,12215,11632
21213,9867,11346
21607,10153,11454
22390,11292,11098
22957,11323,11634
22551,11008,11543
23392,11727,11665
22283,10767,11516
23699,12089,11610
23811,12179,11632
23602,11941,11661
21148,9794,11354
22288,10831,11457
21895,10546,11349
22601,10969,11632
22268,11134,11134
23839,12147,11692
22152,10609,11543
22456,10932,11524
22179,10756,11423
22878,11358,11520
23802,12140,11662
20534,9683,10851
22852,11681,11171
23289,11699,11590
22305,10762,11543
24708,13084,11624
21970,10612,11358
24286,12628,11658
22665,11128,11537
22986,11370,11616
23482,11847,11635
22971,11449,11522
20932,9838,11094
23461,11938,11523
23219,12024,11195
20906,9637,11269
22879,11430,11449
23743,12028,11715
23803,12166,11637
23129,11664,11465
22822,11747,11075
22227,10749,11478
23430,11787,11643
23750,12079,11671
24174,12853,11321
23821,12231,11590
21795,10328,11467
21666,10320,11346
22638,11132,11506
23470,11872,11598
23107,11843,11264
23572,11997,11575
23433,11783,11650
21617,10234,11383
21546,10083,11463
23191,11925,11266
22129,11161,10968
23020,11701,11319
24179,12770,11409
23920,12260,11660
22983,11750,11233
21094,9771,11323
23040,11373,11667
21221,10239,10982
22908,11355,11553
22493,11371,11122
22487,11128,11359
23714,12020,11694
24086,12299,11787
22644,11186,11458
23508,11841,11667
22957,11381,11576
23329,11557,11772
21569,10362,11207
22921,11378,11543
22587,11185,11402
23162,11481,11681
23653,12094,11559
22803,11222,11581
23491,11805,11686
22365,10828,11537
23320,11982,11338
22503,11062,11441
22773,11298,11475
22310,10849,11461
22161,10748,11413
23044,11543,11501
22631,11120,11511
22789,11263,11526
22039,10569,11470
24005,12245,11760
22741,11167,11574
22657,11032,11625
23562,11911,11651
22688,11259,11429
23968,12524,11444
23386,11834,11552
20541,9658,10883
23006,11810,11196
22412,10989,11423
23045,11685,11360
22615,11075,11540
22611,11072,11539
23733,12121,11612
23222,11690,11532
23836,12117,11719
22392,11037,11355
22938,11616,11322
24018,12580,11438
24243,12880,11363
22690,11072,11618
23697,12055,11642
22353,10903,11450
22628,11137,11491
23513,11822,11691
22562,11035,11527
21022,9794,11228
22706,11183,11523
24092,12753,11339
21927,10487,11440
20896,9756,11140
22348,10880,11468
22676,11261,11415
22461,11293,11168
23407,11824,11583
22743,11252,11491
23153,11546,11607
23486,11813,11673
21929,10670,11259
22060,10943,11117
23814,12160,11654
21657,10331,11326
24549,12929,11620
21367,10050,11317
22261,11060,11201
22510,11009,11501
22996,11811,11185
23961,12331,11630
22575,11008,11567
23156,11560,11596
23105,11569,11536
22342,10966,11376
22304,10905,11399
23983,12303,11680
22834,11297,11537
23437,11780,11657
23011,11448,11563
23889,12142,11747
23589,12042,11547
21259,9956,11303
23194,11586,11608
23343,11670,11673
23709,12016,11693
22643,11110,11533
22608,11065,11543
22522,11075,11447
22279,10839,11440
21929,10844,11085
22033,10599,11434
24249,12759,11490
23642,12009,11633
22854,11528,11326
22053,10590,11463
22827,11327,11500
21973,10653,11320
21772,10335,11437
21888,10515,11373
22899,11399,11500
22386,10964,11422
23262,11991,11271
21006,9835,11171
23285,11683,11602
22491,10994,11497
22774,11259,11515
23607,12349,11258
21594,10198,11396
24129,12441,11688
23267,11990,11277
22313,10757,11556
22310,10856,11454
22851,11281,11570
21462,10060,11402
21501,10213,11288
23875,12136,11739
24174,12866,11308
21795,10569,11226
24121,12454,11667
23824,12205,11619
23788,12087,11701
23401,11925,11476
24179,12416,11763
22583,11118,11465
24778,13029,11749
23668,12012,11656
21894,10480,11414
23326,11717,11609
22936,11357,11579
24053,12384,11669
23015,11408,11607
22090,10606,11484
23466,11826,11640
22679,11633,11046
22948,11308,11640
23122,11797,11325
21636,10292,11344
22918,11283,11635
22862,11323,11539
22954,11422,11532
18341,7509,10832
23240,11595,11645
23241,11692,11549
23710,12110,11600
23251,11651,11600
22482,11013,11469
23396,12150,11246
24906,13175,11731
22706,11178,11528
21643,10614,11029
22076,10635,11441
21611,10301,11310
22511,11084,11427
22914,11399,11515
22642,11095,11547
24474,12769,11705
24283,12883,11400
23507,11884,11623
23973,12259,11714
21949,10582,11367
23525,11987,11538
23574,11964,11610
24086,12379,11707
23721,12121,11600
22778,11142,11636
22542,10966,11576
23320,12138,11182
23547,12141,11406
23293,11699,11594
22444,10956,11488
23433,11963,11470
23476,11800,11676
23311,11674,11637
22710,11156,11554
22451,10909,11542
23202,11612,11590
23038,11431,11607
23616,12288,11328
23375,11820,11555
23233,11628,11605
23764,12228,11536
21603,10179,11424
22924,11367,11557
21705,10657,11048
21630,10346,11284
22368,10906,11462
21762,10332,11430
23141,11562,11579
23789,12034,11755
23400,11717,11683
21958,10629,11329
23611,11919,11692
22362,10843,11519
22819,11376,11443
21771,10382,11389
23722,11932,11790
24333,12622,11711
23246,11672,11574
23727,12469,11258
22309,10889,11420
22158,10712,11446
23710,12096,11614
21956,10524,11432
20174,8970,11204
22515,11141,11374
22948,11368,11580
23135,11612,11523
23483,12217,11266
22690,11262,11428
22972,11397,11575
23676,12015,11661
21704,10260,11444
21835,10522,11313
22433,10978,11455
22251,10905,11346
23392,11914,11478
24449,13129,11320
23699,12080,11619
23059,11435,11624
22997,11454,11543
22425,10999,11426
22935,11658,11277
23060,11493,11567
22892,11249,11643
23031,11472,11559
22854,11296,11558
23226,11641,11585
22084,10690,11394
21085,10067,11018
22457,11340,11117
21398,10217,11181
21887,10806,11081
22790,11308,11482
21482,10077,11405
23803,12085,11718
22876,11302,11574
23775,12251,11524
23672,12187,11485
23531,12358,11173
23161,11652,11509
23317,11743,11574
22631,11321,11310
21311,9972,11339
23166,11484,11682
23708,12052,11656
23319,11729,11590
23144,11996,11148
23048,11384,11664
23702,12470,11232
23160,11657,11503
20941,9594,11347
22359,10798,11561
23455,11771,11684
23524,11954,11570
23494,12325,11169
23326,12024,11302
23979,12490,11489
22338,10857,11481
22139,10734,11405
23219,11624,11595
21946,10551,11395
23011,11406,11605
23408,12147,11261
22728,11207,11521
21968,10575,11393
22022,10777,11245
21054,10089,10965
23934,12297,11637
22243,10892,11351
21035,9884,11151
23837,12102,11735
23448,11815,11633
21711,10289,11422
22813,11345,11468
24084,12727,11357
23418,11831,11587
23311,11743,11568
22070,10580,11490
22187,10692,11495
22370,10940,11430
22897,11389,11508
22538,11147,11391
22495,11094,11401
22522,11122,11400
23160,11825,11335
22893,11413,11480
23763,12386,11377
23821,12130,11691
21870,10416,11454
23331,11680,11651
23539,11966,11573
24023,12670,11353
23378,11855,11523
24007,12714,11293
23644,12247,11397
24218,12525,11693
23221,11526,11695
20391,9685,10706
23205,11797,11408
22359,10899,11460
22451,11264,11187
23892,12253,11639
23379,11776,11603
22743,11263,11480
23740,12031,11709
23100,11888,11212
22257,11081,11176
23645,12029,11616
21092,9983,11109
24040,12677,11363
22272,10899,11373
23435,12202,11233
22475,11034,11441
22880,11371,11509
22452,10966,11486
22351,11009,11342
24110,12428,11682
22877,11629,11248
22721,11116,11605
23823,12153,11670
22901,11248,11653
23977,12378,11599
23221,12098,11123
23624,12017,11607
23737,12002,11735
23773,12108,11665
23679,12043,11636
24012,12313,11699
24216,12881,11335
22917,11301,11616
23045,11926,11119
23963,12657,11306
22315,10886,11429
23316,12150,11166
22945,11417,11528
23331,11691,11640
22222,10767,11455
23360,11739,11621
23254,11649,11605
22624,11069,11555
22739,11476,11263
23821,12177,11644
22933,11441,11492
23842,12173,11669
23376,11770,11606
22372,10856,11516
21946,10564,11382
22658,11281,11377
22153,10633,11520
23580,11903,11677
23190,11520,11670
20479,9422,11057
23507,11955,11552
24019,12336,11683
23939,12309,11630
22535,11354,11181
23728,12146,11582
23057,11417,11640
23684,12141,11543
22862,11295,11567
23395,11797,11598
23696,12015,11681
22796,11595,11201
22480,11581,10899
23526,11891,11635
22665,11097,11568
22902,11252,11650
22676,11133,11543
21521,10213,11308
22342,10944,11398
23472,11833,11639
23344,11670,11674
22444,11014,11430
23915,12170,11745
20672,9826,10846
23460,11930,11530
24291,12951,11340
23006,11808,11198
21145,9971,11174
21250,10046,11204
23575,12358,11217
22050,10604,11446
23672,12039,11633
22554,10988,11566
22942,11418,11524
24128,12423,11705
22429,11014,11415
23124,11572,11552
21841,10348,11493
22525,11039,11486
22011,10537,11474
23366,12079,11287
24164,12548,11616
22223,10824,11399
22361,10876,11485
22884,11292,11592
23064,11758,11306
23318,11757,11561
24580,12927,11653
22672,11198,11474
22434,11456,10978
22172,10718,11454
23072,11938,11134
22297,10923,11374
22618,11107,11511
23394,11791,11603
22398,10873,11525
21846,10529,11317
21753,10332,11421
23381,11809,11572
23324,12100,11224
23803,12461,11342
21833,10400,11433
22166,10904,11262
22859,11545,11314
24095,12431,11664
22412,10968,11444
22867,11226,11641
21844,10821,11023
22979,11372,11607
22196,10690,11506
21870,10533,11337
22231,10749,11482
22934,11400,11534
22223,10903,11320
23112,11500,11612
22237,10752,11485
22491,11085,11406
21583,10161,11422
24006,12717,11289
21616,10328,11288
23166,11929,11237
23797,12134,11663
22008,10564,11444
24273,12913,11360
22764,11203,11561
23541,11915,11626
23529,11812,11717
23076,11581,11495
23090,11933,11157
22485,10993,11492
22502,11116,11386
23733,12061,11672
23728,12018,11710
23451,11797,11654
23585,12038,11547
22106,10716,11390
23722,12008,11714
23408,11807,11601
23476,11803,11673
21127,10179,10948
24581,13238,11343
24171,12805,11366
22548,11022,11526
23378,11673,11705
22551,10989,11562
23551,11854,11697
23079,11534,11545
21839,10532,11307
23433,11831,11602
22740,11260,11480
21688,10253,11435
22921,11481,11440
23416,11829,11587
23339,12111,11228
23754,12050,11704
23726,12085,11641
22827,11298,11529
24082,12357,11725
23068,11837,11231
23779,12172,11607
22904,11316,11588
23108,11911,11197
23096,11492,11604
23389,11717,11672
23607,11938,11669
22733,11152,11581
24009,12592,11417
24076,12308,11768
23096,11618,11478
22052,10670,11382
22897,11371,11526
22984,11428,11556
21613,10301,11312
22761,11181,11580
23594,12058,11536
22298,10779,11519
23207,11997,11210
23696,12095,11601
22877,11383,11494
22203,10727,11476
22217,10774,11443
21654,10332,11322
23434,11878,11556
22991,11677,11314
21233,10116,11117
21836,10436,11400
22532,11326,11206
23445,12283,11162
23220,11627,11593
23275,11730,11545
23075,11569,11506
23095,11552,11543
21728,10371,11357
22394,11264,11130
23344,11745,11599
22620,11390,11230
22948,11351,11597
21872,10938,10934
21196,9907,11289
23873,12202,11671
22651,11587,11064
23117,11520,11597
23907,12191,11716
23749,12077,11672
23730,12107,11623
23292,11903,11389
22709,11146,11563
23468,11833,11635
23669,11941,11728
23326,11747,11579
22006,10618,11388
24051,12573,11478
23522,11850,11672
23236,11637,11599
21087,9891,11196
22296,11240,11056
22386,10935,11451
22484,11120,11364
23710,12372,11338
23606,12278,11328
22580,11115,11465
22994,11483,11511
23999,12272,11727
24283,12718,11565
23835,12244,11591
22507,11376,11131
22436,11008,11428
22748,11245,11503
23811,12139,11672
23172,11956,11216
23385,11800,11585
23132,11591,11541
24127,12783,11344
22694,11229,11465
21768,10352,11416
23836,12128,11708
21762,10310,11452
22296,10868,11428
23352,11987,11365
23621,11971,11650
23741,12466,11275
23524,12243,11281
23710,12130,11580
23694,11945,11749
24061,12737,11324
22740,11237,11503
22645,11084,11561
22639,11461,11178
23378,11703,11675
22910,11390,11520
23546,11838,11708
22969,11385,11584
23864,12187,11677
23328,12091,11237
21848,10631,11217
23076,11757,11319
23384,12143,11241
23039,11493,11546
22292,10875,11417
23623,12298,11325
23293,11729,11564
22437,10976,11461
23302,11681,11621
23259,11681,11578
20305,9352,10953
24195,12433,11762
22466,11322,11144
23908,12622,11286
20473,9394,11079
21846,10458,11388
21022,9657,11365
23310,12072,11238
23387,11797,11590
23548,12172,11376
23387,11725,11662
21171,9907,11264
23473,11798,11675
22299,11319,10980
21328,10374,10954
23052,11450,11602
23779,12408,11371
23825,12231,11594
21294,10086,11208
23989,12327,11662
23426,12152,11274
23193,11623,11570
23830,12126,11704
23452,12341,11111
21566,10372,11194
23460,11972,11488
23058,11542,11516
20607,9496,11111
23188,11957,11231
23711,12037,11674
23722,11993,11729
23941,12222,11719
22543,11057,11486
23985,12677,11308
23624,11875,11749
23927,12241,11686
21695,10794,10901
23136,12093,11043
22065,10473,11592
22608,11127,11481
23424,12164,11260
22848,11286,11562
23477,12126,11351
