"total_rewards","action_rewards","opinion_rewards"
22283,11295,10988
23495,11898,11597
21918,10441,11477
23318,12254,11064
22448,11369,11079
22061,10632,11429
23309,12162,11147
23840,12198,11642
22839,11881,10958
22653,11092,11561
23729,12572,11157
23301,12292,11009
23628,12161,11467
22574,11593,10981
23439,12151,11288
23435,12284,11151
23595,11931,11664
21560,10620,10940
24135,12964,11171
23484,12041,11443
23003,11817,11186
23363,11752,11611
21146,10382,10764
21891,10541,11350
23414,12374,11040
23964,12892,11072
22467,10951,11516
24648,13045,11603
22352,11470,10882
22014,11184,10830
24068,12407,11661
23355,11736,11619
23664,11983,11681
23598,12452,11146
24051,12861,11190
23538,12373,11165
23426,12292,11134
22994,11968,11026
22905,11828,11077
22219,11189,11030
23457,12400,11057
22977,11301,11676
24058,12954,11104
23711,11913,11798
23875,12239,11636
23647,12591,11056
22428,11418,11010
22286,10858,11428
23381,12210,11171
23623,11866,11757
23957,12828,11129
23351,12293,11058
23757,12332,11425
23619,12073,11546
23903,12290,11613
23428,11991,11437
23949,12724,11225
24045,12918,11127
20892,10169,10723
23513,12368,11145
22889,11853,11036
23204,12103,11101
23630,12461,11169
22823,11831,10992
23676,11922,11754
24105,12963,11142
21902,10903,10999
23363,12277,11086
24081,12982,11099
21905,11120,10785
22058,11162,10896
23160,12059,11101
22302,11371,10931
23095,11974,11121
23727,12067,11660
22429,10985,11444
23142,12109,11033
22895,11893,11002
23041,12005,11036
23161,12074,11087
21121,10406,10715
22426,11357,11069
23870,12719,11151
23660,11908,11752
23329,12274,11055
22829,11264,11565
22751,11692,11059
20906,10191,10715
23390,12215,11175
22974,11950,11024
23491,12204,11287
22069,10938,11131
23676,12570,11106
23479,12296,11183
23468,12452,11016
22846,11803,11043
20977,10039,10938
22672,11773,10899
20550,9932,10618
22202,11263,10939
23490,12177,11313
23590,12512,11078
23916,12723,11193
21739,10505,11234
22972,11829,11143
23142,11567,11575
22528,11543,10985
23866,12677,11189
23257,12206,11051
24463,12771,11692
22710,11639,11071
20347,9817,10530
23639,12435,11204
24074,12839,11235
22211,11367,10844
23033,11953,11080
22754,11307,11447
23459,12276,11183
23799,12619,11180
22945,11789,11156
23976,12826,11150
24213,12528,11685
24329,13114,11215
21489,10596,10893
22632,11529,11103
23083,11851,11232
23104,11521,11583
23710,12067,11643
22651,11615,11036
23884,12696,11188
22964,11934,11030
23557,12456,11101
24343,12619,11724
22688,11213,11475
21046,9914,11132
23763,12653,11110
22514,11499,11015
23228,11641,11587
23833,12559,11274
23719,12080,11639
23706,12082,11624
23703,12228,11475
22926,11392,11534
20056,9037,11019
22935,11739,11196
22863,11763,11100
23805,12666,11139
24054,12886,11168
23612,12469,11143
23364,11742,11622
22309,11394,10915
23109,11663,11446
21727,10938,10789
22220,11341,10879
24187,12817,11370
22268,11358,10910
22930,11872,11058
23353,12263,11090
23180,11743,11437
23331,12299,11032
24024,12805,11219
22592,11076,11516
21697,10799,10898
23323,11989,11334
23105,12088,11017
23377,11781,11596
22922,11909,11013
23505,12229,11276
23441,12416,11025
23320,12123,11197
21609,10246,11363
21864,10757,11107
22348,11309,11039
24213,12997,11216
24107,12848,11259
23399,12253,11146
22808,11332,11476
22261,11371,10890
23415,12244,11171
23343,11881,11462
23832,12323,11509
22440,11351,11089
22232,11282,10950
23322,12164,11158
23732,12639,11093
24131,12455,11676
23543,11948,11595
23596,11954,11642
22934,11947,10987
22168,10803,11365
22813,11726,11087
21496,10569,10927
24204,12501,11703
23672,12470,11202
22857,11807,11050
23240,12148,11092
23197,11832,11365
24153,12989,11164
22747,11215,11532
23992,12795,11197
23159,12066,11093
23381,11988,11393
22546,11513,11033
24442,13142,11300
23844,12649,11195
23442,11898,11544
23341,11679,11662
22898,11302,11596
20263,9278,10985
22668,11120,11548
20030,9588,10442
23986,12518,11468
23012,11983,11029
23273,11699,11574
24039,12812,11227
22432,11429,11003
22222,10770,11452
23957,12770,11187
23815,12604,11211
23825,12164,11661
22919,11797,11122
23458,11887,11571
24044,12826,11218
22263,11282,10981
23139,12156,10983
22838,11588,11250
24013,12303,11710
22709,11735,10974
24188,12435,11753
22842,11856,10986
23486,12283,11203
21606,10651,10955
22415,11486,10929
21951,10477,11474
23453,12282,11171
23125,11609,11516
23669,12502,11167
23449,12382,11067
23539,12343,11196
23928,12439,11489
23235,11590,11645
22492,11165,11327
23035,11555,11480
23044,11994,11050
22825,11825,11000
22410,11469,10941
22910,11376,11534
22953,11866,11087
22121,11196,10925
23588,12005,11583
21725,10718,11007
21585,10760,10825
22553,11518,11035
23111,12101,11010
24022,12819,11203
24372,12584,11788
23804,12631,11173
22931,11446,11485
21101,10254,10847
23508,11949,11559
23098,11480,11618
24430,12849,11581
24180,12983,11197
23385,12307,11078
23500,11937,11563
23808,12728,11080
23194,11644,11550
22846,11869,10977
23018,11744,11274
23089,11953,11136
23804,12638,11166
22923,11362,11561
23666,12565,11101
23567,12020,11547
22258,10879,11379
22995,11686,11309
22943,11785,11158
23382,11696,11686
22633,11562,11071
22120,11061,11059
23219,11786,11433
23526,12368,11158
23549,12374,11175
22934,11841,11093
23835,12325,11510
22694,11817,10877
20932,10290,10642
23858,12664,11194
23580,12362,11218
23178,12084,11094
22361,11582,10779
22707,11730,10977
22255,11321,10934
23622,12480,11142
22851,11755,11096
23205,12086,11119
23306,11977,11329
22527,10977,11550
23739,12596,11143
23020,11936,11084
21746,10922,10824
23073,11732,11341
23388,12302,11086
23479,11790,11689
21187,10471,10716
22991,11934,11057
22561,11500,11061
23100,11978,11122
22740,11203,11537
23687,12608,11079
23292,12139,11153
23506,12444,11062
22710,11794,10916
23302,12236,11066
23048,11477,11571
22814,11811,11003
23389,12204,11185
22134,10968,11166
19133,8564,10569
23734,12123,11611
21810,10894,10916
22664,11644,11020
23834,12110,11724
23625,12427,11198
23935,12694,11241
22194,11176,11018
23427,12004,11423
22929,11887,11042
21050,10220,10830
23881,12754,11127
22917,11805,11112
23296,11685,11611
23662,12541,11121
23839,12219,11620
23719,12121,11598
23538,11938,11600
22389,11139,11250
23574,12369,11205
22060,11176,10884
24314,13110,11204
23618,12034,11584
22955,11962,10993
23226,12142,11084
23122,11529,11593
23735,12072,11663
23878,12650,11228
21795,10492,11303
23726,12179,11547
23097,12083,11014
24166,12915,11251
24488,12784,11704
22393,11355,11038
23978,12348,11630
21857,11031,10826
22953,11839,11114
22402,11398,11004
23925,12240,11685
22986,11938,11048
22188,10992,11196
24185,12454,11731
23804,12618,11186
21696,10716,10980
24001,12858,11143
22405,11456,10949
23375,12363,11012
23959,12505,11454
21521,10576,10945
20153,9475,10678
21212,9995,11217
22822,11409,11413
24347,13142,11205
23654,11931,11723
23863,12256,11607
23897,12426,11471
24180,12521,11659
23640,12488,11152
22392,10987,11405
24163,12958,11205
23183,12203,10980
23241,11684,11557
23406,12263,11143
22736,11702,11034
22432,11445,10987
23087,12112,10975
23413,12335,11078
24366,12864,11502
23529,12394,11135
23104,11681,11423
23096,11835,11261
21516,10524,10992
21745,10504,11241
23206,12151,11055
23839,12748,11091
23124,12068,11056
23557,12236,11321
22461,10975,11486
23034,12053,10981
22528,11467,11061
24092,12921,11171
23520,12394,11126
22143,11222,10921
23118,12006,11112
22186,11273,10913
22899,11477,11422
23289,11748,11541
23291,11821,11470
22690,11616,11074
23020,11933,11087
21582,10786,10796
21213,10087,11126
22430,11387,11043
22256,11156,11100
24060,12863,11197
24431,12717,11714
24312,12581,11731
22959,11453,11506
24024,12674,11350
22942,11418,11524
22979,11622,11357
23720,12042,11678
23007,11937,11070
24044,12385,11659
21153,10331,10822
23894,12237,11657
22438,10962,11476
21342,10463,10879
22677,11474,11203
23863,12199,11664
22153,11211,10942
20849,10168,10681
20034,9337,10697
24380,12916,11464
23760,12627,11133
23363,12249,11114
22939,11854,11085
22983,11556,11427
21862,10832,11030
23802,12782,11020
23923,12354,11569
23693,12572,11121
22611,11607,11004
23509,12255,11254
22770,11428,11342
22495,11302,11193
22877,11754,11123
22038,10965,11073
23588,11942,11646
22895,11917,10978
22974,11833,11141
23805,12544,11261
21148,10424,10724
22951,11931,11020
22200,10592,11608
22960,11913,11047
23651,12534,11117
22871,11776,11095
23113,12006,11107
23726,12630,11096
21817,10849,10968
23947,12353,11594
23508,12462,11046
24027,12902,11125
24106,12916,11190
23246,11976,11270
22486,11536,10950
23597,12041,11556
21561,10516,11045
23166,11637,11529
24100,12929,11171
23329,12220,11109
23049,11939,11110
23430,11844,11586
24176,12356,11820
23726,12560,11166
22571,11570,11001
22968,11881,11087
23089,11989,11100
22952,11932,11020
24151,12948,11203
24033,12888,11145
24267,12943,11324
23430,11859,11571
22802,11666,11136
23285,12276,11009
23829,12201,11628
24001,12721,11280
23708,12499,11209
22721,11673,11048
23771,12177,11594
23857,12644,11213
22826,11653,11173
21435,10743,10692
23721,12514,11207
23589,12395,11194
23614,12456,11158
23660,12581,11079
21368,10267,11101
22485,11456,11029
22725,11795,10930
23957,12432,11525
22289,11359,10930
23104,12022,11082
23256,12115,11141
21782,10879,10903
23520,12372,11148
22550,11452,11098
23977,12341,11636
23771,12187,11584
23143,11996,11147
23508,12315,11193
23453,12346,11107
23845,12596,11249
23381,12290,11091
22979,11465,11514
23179,11688,11491
22948,11827,11121
23345,12243,11102
22949,11877,11072
23218,12093,11125
23763,12558,11205
23090,12010,11080
23265,12184,11081
22416,11545,10871
23336,11709,11627
20453,9893,10560
23901,12147,11754
23390,11791,11599
22690,11583,11107
22690,11351,11339
22262,11322,10940
23589,12350,11239
23495,12398,11097
23238,12251,10987
22900,11665,11235
22734,11637,11097
24343,13125,11218
22298,11324,10974
23727,12531,11196
23435,12292,11143
21896,10457,11439
23445,12240,11205
23446,12265,11181
24425,12707,11718
22832,11603,11229
22646,11623,11023
23691,12082,11609
22440,11422,11018
22519,11537,10982
22471,11492,10979
21800,10939,10861
22468,11411,11057
22737,11755,10982
23295,12191,11104
23087,12122,10965
20730,9903,10827
22943,11904,11039
23655,12601,11054
22045,11089,10956
23659,12496,11163
23356,11726,11630
23789,12235,11554
22063,10797,11266
23494,12184,11310
22950,11897,11053
21097,10327,10770
23444,12424,11020
23592,12546,11046
23179,12118,11061
23627,12518,11109
23544,12347,11197
22962,11868,11094
24511,13236,11275
23771,12677,11094
21745,10563,11182
22159,11143,11016
21807,10929,10878
23109,12043,11066
24261,13025,11236
24033,12827,11206
22996,11965,11031
23377,11814,11563
23044,11743,11301
23131,12022,11109
23491,12319,11172
23809,12688,11121
21756,10836,10920
24026,12870,11156
23718,12644,11074
23500,12412,11088
23794,12117,11677
23762,12602,11160
23615,12533,11082
23926,12321,11605
22820,11821,10999
23830,12665,11165
23958,12721,11237
22467,11016,11451
22363,11382,10981
22810,11714,11096
23172,12131,11041
22327,11314,11013
23493,11961,11532
22714,11698,11016
22914,11895,11019
22246,11416,10830
23879,12786,11093
23772,12648,11124
22806,11838,10968
22615,11598,11017
22304,11255,11049
23750,12560,11190
23220,12021,11199
23640,12033,11607
24303,13174,11129
23511,12003,11508
22245,11218,11027
22626,11259,11367
22716,11404,11312
24505,12736,11769
23921,12707,11214
23409,12267,11142
23990,12246,11744
23359,12192,11167
23379,12247,11132
24119,12872,11247
22624,11101,11523
23778,12648,11130
22234,11145,11089
21968,10722,11246
22521,11433,11088
23876,12179,11697
22556,11475,11081
21389,10501,10888
22737,11753,10984
22600,11707,10893
23539,12423,11116
23557,12443,11114
22089,11166,10923
23148,12059,11089
21776,10386,11390
22657,11214,11443
23235,12076,11159
21887,10938,10949
23785,12228,11557
21020,9832,11188
23472,12361,11111
22377,11052,11325
22692,11654,11038
24059,12853,11206
21284,10466,10818
24071,12912,11159
22417,11479,10938
23162,12172,10990
22116,11169,10947
22833,11958,10875
23323,12256,11067
24267,13098,11169
23426,12335,11091
22672,11653,11019
21712,10515,11197
23122,12068,11054
23172,12156,11016
24076,12917,11159
23985,12443,11542
23443,12274,11169
22773,11765,11008
23171,11543,11628
22396,11482,10914
22594,11687,10907
23942,12844,11098
23964,12276,11688
22448,11443,11005
24311,13086,11225
23318,12210,11108
24000,12841,11159
21317,10067,11250
23736,12621,11115
23495,12330,11165
23217,12236,10981
23240,12148,11092
23178,12259,10919
23446,12347,11099
23500,12323,11177
22504,11142,11362
23093,12068,11025
23889,12730,11159
22702,11207,11495
24500,12725,11775
23366,12183,11183
23412,12271,11141
23864,12816,11048
23897,12844,11053
23368,12149,11219
21765,10925,10840
23360,12235,11125
23548,12342,11206
22860,11284,11576
23090,11511,11579
23413,12400,11013
23584,12394,11190
23526,11969,11557
23981,12349,11632
22334,11228,11106
22413,11444,10969
23021,11971,11050
22646,11689,10957
23383,12296,11087
22263,11397,10866
20070,9428,10642
22179,10772,11407
22710,11233,11477
22209,11216,10993
23266,11792,11474
23108,11978,11130
23274,11918,11356
22527,11535,10992
23177,12136,11041
21135,10460,10675
23482,12341,11141
23174,12115,11059
21978,11059,10919
22672,11208,11464
23543,12409,11134
22238,11324,10914
23037,11957,11080
23595,12590,11005
24437,12711,11726
22472,11507,10965
23470,12255,11215
23882,12742,11140
24130,12481,11649
23706,12581,11125
23520,12421,11099
21790,10420,11370
22365,11282,11083
22800,11789,11011
22933,11774,11159
23291,12293,10998
24103,12960,11143
24240,13048,11192
23885,12743,11142
21527,10660,10867
22298,11282,11016
24847,13193,11654
23611,12075,11536
23169,12177,10992
24142,12472,11670
22919,11832,11087
23959,12821,11138
23644,12521,11123
23637,12513,11124
24054,12383,11671
21369,10707,10662
23687,12028,11659
21336,10680,10656
23576,11943,11633
22909,11531,11378
22748,11656,11092
21787,10874,10913
23148,12098,11050
23155,12079,11076
22695,11669,11026
22914,11893,11021
23459,12339,11120
23270,12148,11122
22136,11304,10832
23123,11984,11139
22192,11177,11015
23451,12115,11336
23084,11950,11134
24423,12809,11614
23258,11798,11460
24000,12916,11084
21206,10402,10804
22595,11619,10976
22846,11691,11155
23067,12025,11042
22534,11442,11092
23483,11955,11528
22615,11614,11001
21989,11094,10895
22572,11469,11103
22862,11817,11045
23376,11732,11644
23577,11885,11692
22644,11167,11477
23769,12620,11149
24057,12450,11607
22599,11528,11071
24245,12619,11626
23484,12519,10965
22588,11103,11485
22948,11921,11027
22264,11319,10945
21945,11045,10900
23512,12287,11225
22771,11695,11076
23460,12382,11078
23046,12001,11045
23573,12479,11094
23969,12374,11595
23553,12450,11103
23547,11868,11679
23841,12649,11192
22769,11669,11100
23977,12273,11704
23688,12032,11656
22907,11776,11131
21767,10508,11259
23836,12703,11133
21823,10803,11020
23675,12655,11020
22692,11650,11042
24199,13035,11164
21194,10291,10903
23152,12039,11113
22628,11267,11361
22733,11688,11045
22940,11997,10943
23636,12608,11028
23013,12042,10971
23860,12627,11233
22123,11208,10915
23898,12688,11210
23818,12694,11124
21232,10369,10863
24048,12909,11139
22791,11805,10986
21653,10912,10741
23644,11983,11661
23859,12745,11114
23885,12657,11228
22386,11429,10957
23295,12067,11228
23753,12523,11230
21803,10947,10856
22606,11652,10954
23568,12438,11130
22869,11320,11549
23423,12288,11135
23540,11964,11576
23134,12038,11096
22994,11487,11507
23870,12213,11657
22555,11016,11539
22975,12054,10921
23440,12262,11178
22014,11021,10993
23398,11801,11597
22865,11872,10993
23460,11873,11587
21929,10895,11034
23349,12129,11220
24197,13041,11156
22389,11387,11002
23574,12273,11301
23573,12522,11051
23878,12776,11102
23477,12378,11099
22588,11554,11034
23072,11965,11107
22964,11789,11175
23012,11906,11106
23307,12313,10994
23572,12439,11133
21893,10952,10941
22731,11692,11039
21659,10818,10841
22874,11812,11062
22163,11264,10899
21829,10889,10940
24135,12522,11613
21806,11005,10801
23111,12028,11083
23012,11496,11516
23028,11526,11502
23079,11989,11090
23404,12239,11165
22227,11160,11067
23511,11859,11652
22831,11863,10968
23070,12081,10989
22355,11334,11021
22574,11445,11129
22411,10906,11505
23436,12368,11068
23498,11902,11596
22852,11911,10941
21436,10190,11246
21400,10493,10907
22467,11405,11062
23793,12382,11411
23963,12760,11203
23337,12240,11097
23930,12294,11636
23927,12725,11202
23456,12339,11117
23324,12282,11042
23931,12160,11771
22966,11854,11112
23332,12252,11080
22732,11684,11048
22561,11541,11020
23350,12250,11100
23699,12019,11680
23551,12490,11061
23570,12467,11103
23647,12436,11211
22630,11654,10976
24007,12416,11591
22895,11836,11059
23766,12156,11610
21260,10381,10879
22561,11502,11059
22871,11815,11056
21735,10445,11290
22442,11395,11047
23859,12217,11642
23840,12653,11187
23846,12402,11444
23806,12668,11138
23127,12081,11046
23123,12053,11070
23049,11959,11090
23163,12202,10961
23410,12296,11114
23003,11881,11122
22551,11442,11109
24173,12426,11747
23904,12754,11150
22438,11495,10943
22908,11940,10968
22794,11803,10991
22734,11714,11020
22453,11441,11012
21482,10628,10854
23380,12269,11111
23882,12552,11330
22506,11422,11084
24017,12802,11215
23811,12645,11166
23768,12165,11603
21699,10700,10999
23518,12443,11075
23533,12348,11185
23006,11950,11056
23847,12766,11081
23959,12933,11026
23353,12319,11034
23588,12057,11531
23923,12657,11266
23489,11962,11527
22682,11340,11342
22625,11600,11025
23333,12229,11104
23739,12107,11632
22816,11650,11166
23514,12422,11092
23341,12294,11047
22925,11960,10965
23908,12714,11194
23743,12605,11138
22189,11260,10929
23794,12535,11259
22845,11768,11077
21586,10708,10878
22196,11314,10882
22786,11727,11059
22415,11394,11021
22183,10733,11450
21726,10374,11352
22942,11882,11060
22902,11785,11117
23600,12497,11103
23123,12062,11061
22533,11648,10885
23884,12692,11192
23822,12662,11160
22989,11414,11575
22855,11770,11085
23030,11959,11071
22787,11722,11065
22988,11849,11139
23729,12579,11150
22812,11317,11495
22198,10825,11373
22440,11441,10999
23568,12490,11078
23637,12526,11111
23533,12247,11286
23347,11806,11541
23401,12220,11181
23634,12071,11563
23588,12461,11127
23616,12018,11598
23172,12198,10974
24149,12545,11604
23711,12314,11397
23700,12638,11062
23487,12038,11449
23118,12006,11112
23056,12118,10938
23568,12485,11083
23344,12342,11002
23853,12692,11161
22554,11468,11086
22791,11777,11014
22845,11831,11014
23676,12556,11120
24535,12821,11714
22546,11480,11066
23754,12685,11069
23147,12002,11145
23766,12048,11718
23407,12185,11222
22976,11899,11077
24095,12961,11134
22644,11553,11091
23340,11820,11520
24169,12877,11292
23384,12327,11057
23140,12054,11086
22929,11761,11168
23205,12127,11078
23843,12505,11338
23339,12119,11220
22821,11452,11369
22690,11773,10917
23269,11753,11516
23516,12357,11159
23596,12451,11145
23822,12769,11053
23146,12124,11022
23271,12164,11107
24023,12665,11358
22804,11858,10946
22186,11359,10827
23131,12008,11123
23633,12515,11118
24340,12690,11650
22521,11499,11022
23410,12376,11034
22956,11911,11045
23157,11679,11478
21467,10515,10952
23060,11977,11083
22917,11767,11150
22960,11688,11272
22723,11832,10891
23201,11647,11554
22844,11779,11065
22130,11277,10853
23339,12246,11093
23864,12571,11293
22810,11754,11056
22860,11764,11096
23377,12287,11090
22421,11546,10875
24188,12976,11212
23232,12165,11067
22854,11295,11559
22728,11208,11520
24349,12820,11529
22247,11238,11009
23721,12108,11613
24075,12403,11672
23371,12353,11018
23550,11917,11633
21771,10888,10883
22461,11410,11051
23688,12104,11584
22723,11272,11451
22607,11687,10920
23105,12058,11047
23483,12315,11168
23380,11848,11532
23379,11684,11695
21861,10897,10964
23197,11604,11593
24424,12751,11673
23799,12665,11134
23913,12814,11099
22775,11701,11074
21389,10637,10752
23431,12339,11092
23106,11962,11144
22442,11470,10972
23488,12278,11210
22760,11633,11127
23935,12840,11095
23579,11903,11676
21618,10798,10820
23155,12144,11011
22938,11791,11147
22636,11689,10947
23126,11963,11163
23827,12213,11614
23921,12278,11643
22372,11494,10878
23693,12580,11113
23168,12022,11146
23455,11785,11670
22922,11809,11113
22416,11323,11093
22866,11914,10952
21758,11044,10714
23105,12061,11044
23096,12071,11025
23227,12188,11039
23986,12746,11240
22047,11178,10869
22045,11177,10868
21886,10906,10980
22989,11437,11552
22542,11505,11037
22282,11441,10841
21964,11092,10872
22642,11730,10912
23487,12125,11362
24065,12489,11576
24199,12945,11254
22827,11719,11108
22943,11935,11008
23288,12212,11076
24172,13046,11126
23429,11968,11461
22628,11591,11037
23797,12077,11720
21237,9929,11308
23001,12031,10970
23455,12400,11055
21996,10782,11214
24292,13002,11290
22752,11647,11105
21477,10604,10873
23182,12141,11041
23354,12280,11074
23554,12384,11170
24160,12464,11696
23236,11703,11533
23720,12616,11104
23221,12155,11066
23541,12435,11106
22774,11678,11096
22989,12048,10941
22271,11258,11013
23045,12057,10988
22726,11678,11048
23354,12243,11111
23674,12062,11612
23221,12092,11129
22534,11572,10962
21181,10179,11002
20692,10110,10582
23380,12343,11037
23197,12106,11091
23495,12173,11322
22718,11373,11345
23529,12418,11111
23662,12533,11129
21598,10784,10814
21918,11024,10894
23804,12728,11076
23580,11991,11589
23241,12166,11075
23227,12092,11135
22477,11441,11036
23893,12304,11589
22240,11238,11002
23360,12200,11160
21559,10728,10831
23865,12222,11643
22878,11862,11016
23639,12429,11210
24224,13048,11176
23752,12680,11072
22629,11541,11088
23880,12634,11246
23757,12593,11164
21107,10232,10875
24392,13164,11228
23457,12354,11103
23871,12656,11215
24389,13230,11159
23673,11986,11687
22527,11501,11026
23411,12192,11219
22743,11707,11036
22774,11915,10859
24324,12707,11617
23272,12181,11091
21275,10359,10916
23248,12125,11123
22860,11842,11018
22553,11683,10870
21373,10521,10852
23070,11944,11126
23367,12214,11153
23976,12334,11642
22753,11332,11421
23923,12737,11186
21860,10863,10997
23944,12416,11528
22251,11198,11053
24148,12861,11287
22711,11739,10972
23361,12301,11060
20934,9863,11071
24131,12422,11709
23135,11718,11417
23982,12283,11699
23663,11941,11722
23189,12086,11103
21432,10453,10979
22875,11941,10934
22589,11542,11047
21996,11141,10855
22887,11784,11103
23303,12171,11132
23914,12164,11750
23377,12201,11176
22146,11212,10934
23761,12665,11096
23926,12817,11109
23966,12644,11322
22309,11281,11028
23011,11810,11201
22662,11637,11025
24053,12895,11158
21466,10040,11426
23147,12051,11096
22579,11562,11017
23393,11885,11508
22152,11328,10824
23241,12024,11217
23450,12250,11200
23563,11944,11619
23334,12180,11154
21447,10643,10804
23380,12331,11049
21215,10519,10696
21756,10696,11060
23210,12090,11120
22670,11690,10980
23399,11849,11550
23421,12355,11066
21499,10815,10684
24245,13063,11182
21624,10990,10634
22692,11663,11029
22348,10905,11443
22709,11252,11457
22653,11640,11013
23152,12022,11130
23437,11875,11562
24385,12769,11616
23210,11710,11500
22619,11555,11064
23396,12294,11102
22991,11811,11180
23975,12198,11777
24258,13039,11219
23628,12489,11139
22484,11489,10995
22667,11700,10967
22713,11733,10980
22477,11042,11435
22916,11794,11122
22508,11504,11004
22747,11805,10942
21786,10662,11124
22879,11377,11502
23831,12604,11227
24080,12851,11229
22766,11765,11001
22699,11718,10981
23387,12205,11182
23501,12372,11129
23664,12505,11159
23430,12368,11062
23601,12505,11096
22266,11258,11008
23290,12246,11044
22884,11892,10992
23141,12009,11132
23720,12586,11134
21989,11179,10810
24104,12891,11213
22706,11768,10938
22654,11562,11092
22403,11361,11042
21486,10424,11062
23088,12075,11013
22441,11561,10880
23595,12078,11517
22724,11707,11017
23325,12111,11214
23094,11994,11100
22810,11752,11058
24107,12984,11123
23776,12507,11269
23298,12197,11101
21923,10999,10924
23492,12316,11176
23767,12683,11084
22615,11589,11026
23143,12078,11065
22143,11112,11031
23878,12318,11560
23403,12318,11085
23917,12241,11676
23717,12572,11145
22672,11684,10988
23948,12787,11161
23852,12218,11634
24010,12918,11092
23670,11978,11692
22855,11386,11469
22876,11804,11072
23573,12242,11331
22129,11149,10980
22587,11595,10992
23333,12192,11141
23653,12535,11118
23041,12034,11007
23807,12663,11144
23362,12208,11154
22798,11783,11015
23330,12255,11075
23074,11927,11147
22529,10973,11556
23460,11745,11715
23095,12091,11004
23160,12064,11096
23014,11960,11054
23103,12003,11100
22918,11832,11086
22556,11572,10984
21063,10404,10659
23295,12275,11020
23663,12631,11032
23074,11564,11510
22789,11788,11001
23338,12319,11019
23440,12208,11232
22100,11114,10986
24283,13139,11144
23679,12504,11175
23013,11909,11104
21392,10576,10816
23627,12572,11055
23092,11999,11093
23473,12375,11098
23016,11981,11035
24504,12831,11673
24198,12545,11653
23902,12334,11568
23573,12482,11091
22527,11310,11217
21737,10824,10913
22880,11826,11054
24125,12965,11160
23611,12484,11127
24173,12905,11268
23003,11899,11104
22827,11878,10949
21179,10445,10734
23297,12390,10907
23930,12735,11195
20570,9697,10873
22536,11131,11405
21096,10234,10862
22766,11690,11076
24009,12497,11512
23029,12018,11011
22151,11135,11016
22488,11472,11016
23598,12442,11156
20683,9847,10836
23650,12569,11081
24056,12883,11173
23083,12045,11038
23632,12527,11105
23080,12011,11069
24228,13118,11110
24205,13078,11127
23234,12158,11076
22421,11209,11212
21599,10863,10736
23216,12101,11115
23632,12539,11093
23315,11758,11557
22718,11350,11368
23350,12305,11045
23905,12638,11267
23417,12315,11102
22725,11665,11060
21798,10936,10862
23155,12096,11059
23508,12083,11425
23681,12633,11048
24046,12921,11125
22073,11052,11021
23841,12625,11216
22372,11388,10984
23453,11977,11476
23604,12508,11096
22744,11692,11052
21992,10683,11309
23731,12476,11255
23427,12299,11128
24228,12523,11705
22769,11360,11409
23281,12071,11210
23695,12121,11574
23609,12500,11109
23298,12259,11039
22983,11927,11056
21916,11043,10873
23600,12553,11047
22233,11226,11007
23650,12563,11087
23770,12585,11185
23116,11593,11523
24200,12616,11584
22239,11263,10976
24314,12657,11657
23660,12584,11076
22471,11448,11023
23544,12364,11180
23292,12329,10963
22534,11676,10858
22112,11103,11009
23929,12713,11216
23358,11757,11601
22957,12029,10928
23025,11996,11029
23885,12714,11171
23923,12761,11162
22763,11812,10951
22844,11785,11059
23941,12781,11160
22684,11695,10989
22938,11847,11091
23036,11908,11128
23154,12180,10974
22878,11833,11045
22786,11793,10993
23103,12091,11012
22228,10826,11402
23079,12064,11015
23284,12144,11140
23397,12230,11167
22780,11783,10997
23516,11866,11650
24212,13033,11179
23779,12642,11137
24025,12860,11165
24416,12888,11528
22012,11171,10841
23091,11611,11480
23741,12666,11075
23177,11995,11182
21248,10553,10695
23463,12314,11149
23420,11825,11595
23326,12269,11057
22781,11753,11028
20769,10043,10726
23882,12703,11179
23646,12614,11032
23076,12049,11027
23229,11805,11424
23398,12318,11080
22978,11970,11008
22569,11110,11459
23411,12228,11183
23213,12112,11101
23746,12540,11206
22780,11705,11075
20398,9779,10619
24166,13009,11157
23149,12033,11116
24318,12686,11632
22240,11404,10836
23624,12605,11019
23115,12031,11084
23515,11993,11522
22846,11666,11180
23140,11661,11479
21696,10917,10779
22943,11910,11033
23628,11997,11631
23388,12313,11075
23459,12373,11086
22601,11517,11084
23936,12530,11406
23854,12779,11075
23113,11521,11592
21478,10607,10871
22803,11728,11075
22096,11013,11083
23127,12084,11043
22989,12041,10948
23677,12547,11130
22734,11243,11491
23057,11983,11074
23470,12318,11152
22356,10896,11460
23219,12072,11147
22839,11404,11435
23744,12040,11704
23644,12508,11136
23041,11930,11111
23446,11749,11697
23863,12267,11596
24363,12584,11779
22550,11622,10928
21617,10678,10939
23405,12238,11167
23780,12616,11164
23682,12511,11171
23086,11994,11092
22055,11023,11032
23836,12226,11610
23197,12077,11120
22531,11609,10922
23627,12492,11135
24017,12965,11052
22179,11307,10872
22075,11272,10803
22814,11730,11084
23053,11962,11091
21691,10705,10986
22509,11568,10941
24005,12832,11173
23819,12727,11092
22845,11312,11533
23971,12818,11153
23397,12299,11098
21617,10658,10959
24010,12370,11640
22118,10948,11170
23200,12239,10961
23226,11932,11294
22568,11453,11115
23036,11934,11102
23223,12185,11038
22340,11042,11298
22768,11736,11032
24127,13016,11111
23703,12565,11138
21961,11087,10874
