"total_rewards","action_rewards","opinion_rewards"
20423,9154,11269
21371,10082,11289
22520,10945,11575
23503,11708,11795
21191,9778,11413
23503,11881,11622
23497,11991,11506
22205,10787,11418
21801,10273,11528
21414,10112,11302
23239,11581,11658
23523,11747,11776
20246,9161,11085
22640,11061,11579
23262,11596,11666
21314,9876,11438
24271,12510,11761
23256,11859,11397
22719,11232,11487
23321,11694,11627
23987,12290,11697
23280,11561,11719
22255,10885,11370
23439,11772,11667
22476,10962,11514
24351,12608,11743
22650,11031,11619
23743,12042,11701
22917,11325,11592
22472,10918,11554
23366,11698,11668
23542,11858,11684
23961,12208,11753
23491,11806,11685
22999,11538,11461
22345,10764,11581
23252,11577,11675
21800,10532,11268
23505,11749,11756
21428,9981,11447
24158,12321,11837
23640,11901,11739
23423,11781,11642
22633,11012,11621
23054,11432,11622
23473,11809,11664
22770,11211,11559
22888,11323,11565
22947,11317,11630
23158,11489,11669
23405,11721,11684
23520,11791,11729
22670,11312,11358
22015,10539,11476
23248,11556,11692
21758,10427,11331
21609,10191,11418
20542,9331,11211
21625,10194,11431
21814,10464,11350
23911,12240,11671
21216,9891,11325
21541,10120,11421
23497,11789,11708
20996,9703,11293
22170,10749,11421
23359,11797,11562
23702,11967,11735
24166,12638,11528
22884,11139,11745
23736,12191,11545
22768,11226,11542
23968,12263,11705
21229,9829,11400
21325,10012,11313
22171,10708,11463
23109,11537,11572
23141,11469,11672
23692,12063,11629
23106,11542,11564
23588,11921,11667
22668,11068,11600
20769,9455,11314
22937,11337,11600
22037,10630,11407
22634,11165,11469
23545,11927,11618
22256,10849,11407
22705,11138,11567
21383,9969,11414
21720,10267,11453
22817,11186,11631
23638,12240,11398
21486,10029,11457
22793,11156,11637
23707,11914,11793
21824,10366,11458
22424,11001,11423
22739,11081,11658
23580,11888,11692
22571,11056,11515
22375,10909,11466
23624,12021,11603
22151,10763,11388
22368,10957,11411
20841,9527,11314
23169,11490,11679
24091,12327,11764
22946,11515,11431
21250,9973,11277
22584,11177,11407
21242,9885,11357
23011,11377,11634
22865,11233,11632
22716,11034,11682
21624,10223,11401
22999,11435,11564
22757,11138,11619
23026,11327,11699
22814,11197,11617
21820,10379,11441
22974,11463,11511
21354,9871,11483
23842,12304,11538
21137,9800,11337
21050,9825,11225
24016,12352,11664
22135,10619,11516
21804,10256,11548
23055,11364,11691
22023,10676,11347
23482,11755,11727
22425,10879,11546
23219,11550,11669
23620,11987,11633
22864,11401,11463
22918,11377,11541
23427,11749,11678
22946,11291,11655
21425,10064,11361
23411,11800,11611
22829,11299,11530
23613,11916,11697
22887,11339,11548
23641,11826,11815
23884,12247,11637
23287,11714,11573
23958,12235,11723
23525,11809,11716
24394,12691,11703
24204,12657,11547
21632,10227,11405
22565,11049,11516
23347,11664,11683
23189,11518,11671
22889,11280,11609
22028,10556,11472
22375,11038,11337
22582,10956,11626
22458,10890,11568
23356,11713,11643
23513,11832,11681
24306,12814,11492
21108,9780,11328
23644,12067,11577
22635,11129,11506
24149,12450,11699
20829,9529,11300
23649,11908,11741
23154,11506,11648
23417,11698,11719
22615,11141,11474
24246,12458,11788
22684,11108,11576
22525,11033,11492
22359,10765,11594
23181,11550,11631
22141,10699,11442
23465,11779,11686
23223,11605,11618
22560,10970,11590
23643,11903,11740
23377,11817,11560
23146,11525,11621
22941,11291,11650
20753,9574,11179
22017,10607,11410
23123,11633,11490
23109,11594,11515
22442,10820,11622
22631,11090,11541
22831,11228,11603
23581,11896,11685
23044,11412,11632
23872,12075,11797
23664,11772,11892
21685,10278,11407
22651,11026,11625
23998,12606,11392
23969,12199,11770
23218,11526,11692
23434,11743,11691
22898,11287,11611
23125,11534,11591
23146,11580,11566
21406,10183,11223
22580,11020,11560
22620,10988,11632
23165,11493,11672
22210,10626,11584
23288,11686,11602
23723,12226,11497
20544,9514,11030
22386,10872,11514
23691,11986,11705
23696,12084,11612
24002,12484,11518
24188,12345,11843
23440,11727,11713
23304,11693,11611
21586,10235,11351
22689,11119,11570
24021,12341,11680
22767,11102,11665
22967,11362,11605
22474,10854,11620
23938,12177,11761
22202,10654,11548
22685,11153,11532
22797,11216,11581
24085,12274,11811
23530,11876,11654
23055,11302,11753
23809,12020,11789
23632,12013,11619
22605,11026,11579
23368,11742,11626
23504,11784,11720
23604,12170,11434
23171,11453,11718
23358,11930,11428
21880,10323,11557
23070,11500,11570
24567,12799,11768
22674,10978,11696
24113,12426,11687
23201,11538,11663
22659,11148,11511
23316,11644,11672
22245,10764,11481
23402,11694,11708
23294,11594,11700
24188,12452,11736
21951,10384,11567
22986,11328,11658
23310,11562,11748
22419,10942,11477
24077,12626,11451
20950,9694,11256
20758,9464,11294
23360,11756,11604
23742,11993,11749
23005,11370,11635
20683,9418,11265
23350,11688,11662
22685,11077,11608
23697,12061,11636
23030,11305,11725
23866,12100,11766
22959,11287,11672
24216,12490,11726
23298,11658,11640
24104,12279,11825
22055,10580,11475
21936,10446,11490
23801,12175,11626
23805,12319,11486
23076,11532,11544
20868,9683,11185
22448,10936,11512
23240,11532,11708
23418,11772,11646
24072,12289,11783
23643,11939,11704
22921,11407,11514
21210,9900,11310
20781,9486,11295
22698,11034,11664
23781,11952,11829
23942,12160,11782
23908,12116,11792
23749,12064,11685
23142,11481,11661
23135,11537,11598
22149,10771,11378
23416,11712,11704
23359,11866,11493
23267,11619,11648
22100,10776,11324
23022,11425,11597
23846,12131,11715
22048,10557,11491
23538,11831,11707
23643,11948,11695
22906,11407,11499
22546,11006,11540
22879,11178,11701
22359,10822,11537
22087,10483,11604
23370,11681,11689
23487,11796,11691
21684,10211,11473
23699,11978,11721
22729,11142,11587
23117,11393,11724
23322,11648,11674
22997,11314,11683
24349,12586,11763
21977,10448,11529
23910,12129,11781
23967,12363,11604
23239,11714,11525
23599,11888,11711
22261,10780,11481
23739,11967,11772
22382,10921,11461
23917,12270,11647
23275,11530,11745
24388,12718,11670
21510,10093,11417
23303,11594,11709
22489,10804,11685
22860,11188,11672
21589,10103,11486
23173,11566,11607
22917,11305,11612
23042,11377,11665
22263,10789,11474
23828,12130,11698
24747,12882,11865
22413,10690,11723
23131,11441,11690
21371,10008,11363
22737,11221,11516
21809,10292,11517
23531,11943,11588
22434,10923,11511
22941,11323,11618
23906,12289,11617
23438,11713,11725
23734,11969,11765
24359,12816,11543
24217,12479,11738
23838,12134,11704
22684,11161,11523
23492,11878,11614
23501,11847,11654
23579,11861,11718
23547,11905,11642
22976,11373,11603
22966,11404,11562
24042,12220,11822
23714,12020,11694
24102,12368,11734
23655,11958,11697
23303,11603,11700
21809,10362,11447
23798,12135,11663
22495,11010,11485
22393,10836,11557
23241,11604,11637
24018,12230,11788
23091,11416,11675
21536,10177,11359
23844,12085,11759
22820,11218,11602
23631,11881,11750
23758,12119,11639
22036,10512,11524
21284,9942,11342
23529,11830,11699
23368,11690,11678
23644,11949,11695
23440,11723,11717
23008,11418,11590
22425,10811,11614
23727,12035,11692
22677,11086,11591
22597,10922,11675
22929,11322,11607
22931,11311,11620
23841,12282,11559
23648,11981,11667
22493,10872,11621
23648,11897,11751
23820,12104,11716
23498,11754,11744
22345,10884,11461
21372,9956,11416
22991,11371,11620
23527,11853,11674
23355,11714,11641
24028,12396,11632
23211,11541,11670
23047,11384,11663
23287,11691,11596
22301,10754,11547
24088,12298,11790
23564,12006,11558
20745,9440,11305
21832,10399,11433
22603,11120,11483
20664,9348,11316
23628,11858,11770
23094,11396,11698
22935,11433,11502
23817,12053,11764
23699,11993,11706
23338,11583,11755
23205,11525,11680
22101,10740,11361
23395,11674,11721
23333,11694,11639
21502,10198,11304
22556,11082,11474
23397,11768,11629
22699,11165,11534
24094,12308,11786
23469,11753,11716
22412,10886,11526
22950,11309,11641
23744,12028,11716
22996,11418,11578
22975,11237,11738
23186,11545,11641
23044,11521,11523
23979,12318,11661
23412,11779,11633
23664,11881,11783
23845,12203,11642
22821,11174,11647
21640,10285,11355
23709,12252,11457
23093,11530,11563
22916,11235,11681
23412,11662,11750
22421,10910,11511
23708,11972,11736
23104,11765,11339
22018,10473,11545
23783,12200,11583
22009,10467,11542
23526,11788,11738
23737,12002,11735
23481,11820,11661
22308,10758,11550
23997,12166,11831
22666,11296,11370
23832,12046,11786
23434,11797,11637
23087,11434,11653
22890,11374,11516
23332,12019,11313
23974,12233,11741
23814,12027,11787
23756,12052,11704
23568,11959,11609
22506,11227,11279
22796,11176,11620
23806,12101,11705
23402,11701,11701
22018,10518,11500
22449,10877,11572
23227,11604,11623
22912,11184,11728
23660,11956,11704
23700,11927,11773
23694,12033,11661
22403,10874,11529
22566,11231,11335
22524,10984,11540
22868,11378,11490
23303,11634,11669
22825,11258,11567
23492,11860,11632
23542,11778,11764
22849,11233,11616
23766,12107,11659
23333,11614,11719
23520,11896,11624
22932,11343,11589
22398,10918,11480
23045,11401,11644
22977,11211,11766
23709,12035,11674
22487,11024,11463
24554,12846,11708
23250,11533,11717
23457,11858,11599
24062,12445,11617
22861,11344,11517
23216,11526,11690
23875,12156,11719
23065,11435,11630
23828,12098,11730
23657,11843,11814
23130,11560,11570
24057,12333,11724
23401,11748,11653
22798,11196,11602
23913,12421,11492
23266,11467,11799
23095,11344,11751
21989,10710,11279
23823,12086,11737
23269,11576,11693
22852,11105,11747
22064,10628,11436
23355,11681,11674
23135,11524,11611
23960,12182,11778
24312,12744,11568
23370,11616,11754
23433,11858,11575
23704,12121,11583
24093,12392,11701
23900,12138,11762
23112,11390,11722
23382,11755,11627
23544,11849,11695
22925,11297,11628
21777,10352,11425
21406,9996,11410
22768,11248,11520
23759,12098,11661
23341,11602,11739
23168,11550,11618
23699,11973,11726
22374,10811,11563
23410,11766,11644
22402,10852,11550
20056,9062,10994
23464,11768,11696
23821,12111,11710
23992,12230,11762
22479,10859,11620
21269,9868,11401
23567,11854,11713
23312,11626,11686
23258,11541,11717
22853,11241,11612
21281,9870,11411
22391,10867,11524
22846,11158,11688
22736,11137,11599
23386,11651,11735
23397,11729,11668
23867,12118,11749
23256,11523,11733
23076,11584,11492
22751,11169,11582
23121,11516,11605
23660,11977,11683
23065,11462,11603
23843,12220,11623
21680,10173,11507
22832,11189,11643
23549,11914,11635
22269,10707,11562
22890,11308,11582
23593,11855,11738
23450,11766,11684
23658,12158,11500
23272,11576,11696
23506,11797,11709
23928,12199,11729
23370,11619,11751
22333,10850,11483
24029,12264,11765
22430,10888,11542
20245,9072,11173
23775,12053,11722
22635,11079,11556
22799,11098,11701
23417,11674,11743
23247,11697,11550
22725,11151,11574
23409,11736,11673
23045,11402,11643
22686,11035,11651
22700,10979,11721
21887,10542,11345
23176,11597,11579
21955,10568,11387
23434,11919,11515
23688,11938,11750
23388,11688,11700
22681,11092,11589
24015,12523,11492
23194,11446,11748
20528,9237,11291
23316,11662,11654
23887,12139,11748
23994,12229,11765
21968,10428,11540
23246,11624,11622
23207,11564,11643
21350,10115,11235
23295,11671,11624
23282,11697,11585
22226,10728,11498
22707,11086,11621
23471,11824,11647
23420,11936,11484
24254,12681,11573
23762,12024,11738
22230,10849,11381
23918,12153,11765
23340,11741,11599
23379,11681,11698
22944,11298,11646
22128,10637,11491
23052,11391,11661
22946,11644,11302
23168,11568,11600
22566,10994,11572
22255,10624,11631
24191,12713,11478
23894,12151,11743
23290,11615,11675
22197,10744,11453
22404,10880,11524
23978,12305,11673
20182,9145,11037
22693,11211,11482
24566,12707,11859
22561,11033,11528
23853,12142,11711
23374,11697,11677
24125,12338,11787
23637,11948,11689
23115,11456,11659
23753,12035,11718
22148,10753,11395
23720,11906,11814
21872,10438,11434
22274,10687,11587
23214,11480,11734
23890,12396,11494
23525,11879,11646
21503,10063,11440
23219,11517,11702
22916,11333,11583
22672,11267,11405
23126,11411,11715
23804,12103,11701
23349,11631,11718
22939,11296,11643
23017,11377,11640
23834,12091,11743
22772,11232,11540
21848,10315,11533
23053,11389,11664
22321,10705,11616
24344,12453,11891
21516,10136,11380
24390,12762,11628
23885,12040,11845
23239,11579,11660
23178,11554,11624
22832,11162,11670
23461,11784,11677
22902,11195,11707
22860,11276,11584
24877,13085,11792
22980,11353,11627
22624,11000,11624
24181,12463,11718
24416,12658,11758
21555,10110,11445
23809,12032,11777
23524,11817,11707
24063,12306,11757
22146,10699,11447
22805,11319,11486
23507,11864,11643
23821,12064,11757
22456,10848,11608
21104,9827,11277
22625,11195,11430
23683,11986,11697
22688,11168,11520
23842,12079,11763
24427,12782,11645
22830,11292,11538
23773,12075,11698
23614,11925,11689
23407,11743,11664
22230,10719,11511
22684,11119,11565
23862,12107,11755
22684,11096,11588
21989,10586,11403
21047,9769,11278
23435,11812,11623
21613,10173,11440
24197,12411,11786
24224,12394,11830
22885,11325,11560
23392,11675,11717
21271,10072,11199
23605,11879,11726
22562,10992,11570
24279,12395,11884
23903,12158,11745
23249,11595,11654
23487,11665,11822
22990,11392,11598
23232,11624,11608
22411,10957,11454
22615,11134,11481
24131,12379,11752
23709,12101,11608
22701,11206,11495
22731,11197,11534
22416,11028,11388
23081,11608,11473
23919,12167,11752
23137,11399,11738
23955,12196,11759
23677,11919,11758
21409,9945,11464
23862,12379,11483
23833,12061,11772
22428,10888,11540
22958,11279,11679
23707,12072,11635
23520,11905,11615
23506,11800,11706
22380,10855,11525
23019,11509,11510
23238,11741,11497
23085,11399,11686
23825,12100,11725
23436,11801,11635
23199,11664,11535
23127,11534,11593
23400,11824,11576
24241,12502,11739
22559,11045,11514
24173,12323,11850
21110,9888,11222
23380,11619,11761
24347,12570,11777
23049,11467,11582
22956,11404,11552
22960,11397,11563
22799,11257,11542
23927,12196,11731
22209,10634,11575
23986,12287,11699
22808,11239,11569
23223,11524,11699
22366,10886,11480
22666,11172,11494
24027,12204,11823
23287,11586,11701
22230,10668,11562
22426,10895,11531
24094,12312,11782
23486,11766,11720
23666,11943,11723
22659,11084,11575
21171,9851,11320
24331,12614,11717
23687,11898,11789
22704,11079,11625
23087,11482,11605
23181,11489,11692
23376,11724,11652
23839,12063,11776
23339,11585,11754
22308,10822,11486
23421,11767,11654
22976,11358,11618
23531,11830,11701
23754,12112,11642
23311,11720,11591
22689,11074,11615
23999,12241,11758
22702,10998,11704
21373,10091,11282
22121,10677,11444
23361,11726,11635
23035,11369,11666
23090,11460,11630
23246,11568,11678
22572,11068,11504
23587,11956,11631
23930,12167,11763
23606,11901,11705
23739,12042,11697
23923,12199,11724
24056,12271,11785
23342,11698,11644
23570,11821,11749
24686,12942,11744
22912,11358,11554
22761,11207,11554
22188,10662,11526
24010,12257,11753
24442,13013,11429
24051,12310,11741
22225,10636,11589
21230,9712,11518
23197,11516,11681
23141,11535,11606
22711,11135,11576
22064,10601,11463
21095,9757,11338
23693,11927,11766
22017,10508,11509
23825,12122,11703
23005,11308,11697
22333,10627,11706
23572,11863,11709
23839,12125,11714
22408,10786,11622
22921,11265,11656
23504,11878,11626
23783,12060,11723
22900,11308,11592
23515,11818,11697
24260,12667,11593
20524,9229,11295
24002,12327,11675
23852,12262,11590
23828,12043,11785
23617,11924,11693
22469,11006,11463
24083,12594,11489
22519,10954,11565
21140,9818,11322
23847,12053,11794
21978,10482,11496
22868,11237,11631
23537,11895,11642
22129,10587,11542
23534,11792,11742
24299,12571,11728
22196,10642,11554
24026,12268,11758
23311,12008,11303
22311,10911,11400
23102,11477,11625
23881,12126,11755
23715,12007,11708
23493,11824,11669
23863,12170,11693
22319,10833,11486
23449,11771,11678
23226,11540,11686
22650,11273,11377
23609,11899,11710
23529,11849,11680
23931,12205,11726
23098,11459,11639
23632,11889,11743
23650,11892,11758
23798,12018,11780
23754,11973,11781
23279,11617,11662
21985,10518,11467
22170,10577,11593
23065,11428,11637
23274,11571,11703
23028,11452,11576
23935,12226,11709
23583,11904,11679
23697,12081,11616
24043,12263,11780
23517,11866,11651
22918,11252,11666
24475,12616,11859
21986,10423,11563
23100,11354,11746
22566,11009,11557
23469,11788,11681
22480,10918,11562
23696,12047,11649
24978,13185,11793
23799,12062,11737
22305,10721,11584
22524,10868,11656
23262,11662,11600
23021,11328,11693
23879,12156,11723
23363,11744,11619
23690,12039,11651
23324,11740,11584
23027,11498,11529
20687,9463,11224
24246,12365,11881
22001,10558,11443
23407,11663,11744
23984,12240,11744
23336,11698,11638
23277,11663,11614
23097,11538,11559
23533,11889,11644
23644,11959,11685
23369,11712,11657
23556,12010,11546
24130,12355,11775
23462,11761,11701
23635,11979,11656
23923,12234,11689
23492,11723,11769
23194,11481,11713
22803,11354,11449
22662,11111,11551
23871,12101,11770
22496,10934,11562
23147,11871,11276
23451,11800,11651
23598,11914,11684
22061,10724,11337
23173,11570,11603
23605,11850,11755
23418,11783,11635
22799,11206,11593
23443,11755,11688
24025,12328,11697
23171,11487,11684
23289,11626,11663
24704,13012,11692
23253,11620,11633
23372,11772,11600
23248,11573,11675
23444,11742,11702
23291,11609,11682
24268,12510,11758
22150,10631,11519
22637,11095,11542
23803,12120,11683
23543,11960,11583
22741,11133,11608
22148,10540,11608
23296,11651,11645
23415,11744,11671
23143,11573,11570
22761,11162,11599
23016,11423,11593
24035,12292,11743
23409,11649,11760
22798,11224,11574
24265,12431,11834
22505,10993,11512
22635,11114,11521
20592,9453,11139
23787,12070,11717
22302,10866,11436
22744,11202,11542
22308,10781,11527
23225,11583,11642
23411,11790,11621
24048,12240,11808
21566,10219,11347
23699,11940,11759
20681,9748,10933
23443,11864,11579
22818,11233,11585
23661,11982,11679
23195,11577,11618
23499,11681,11818
23725,12007,11718
23640,11942,11698
23687,11999,11688
23570,11845,11725
23905,12137,11768
22048,10553,11495
24126,12515,11611
24184,12415,11769
23310,11599,11711
22853,11268,11585
22348,10807,11541
23110,11385,11725
22506,10971,11535
22439,10890,11549
21925,10567,11358
24089,12383,11706
21469,10138,11331
23622,12059,11563
22377,10744,11633
23335,11685,11650
23742,12071,11671
22625,11024,11601
23765,12068,11697
22355,10869,11486
23983,12245,11738
22985,11229,11756
24052,12262,11790
22913,11318,11595
21442,10110,11332
22734,11098,11636
21783,10325,11458
22453,10877,11576
23426,11764,11662
22359,10879,11480
23355,11693,11662
24167,12371,11796
23160,11481,11679
20931,9660,11271
24409,12651,11758
22932,11231,11701
23490,11815,11675
24311,12500,11811
23319,11720,11599
21935,10716,11219
22760,11196,11564
23852,12225,11627
22934,11327,11607
23774,12017,11757
23581,11867,11714
23586,11808,11778
23327,11706,11621
22991,11302,11689
21547,10255,11292
24326,12742,11584
24004,12197,11807
23095,11496,11599
23318,11633,11685
22869,11254,11615
23453,12049,11404
22331,10809,11522
22848,11281,11567
24010,12218,11792
21243,9938,11305
24162,12389,11773
23090,11374,11716
23064,11461,11603
23873,12094,11779
22954,11355,11599
21980,10564,11416
23079,11478,11601
24042,12360,11682
22976,11343,11633
23656,11849,11807
23885,12049,11836
23588,11871,11717
23445,11724,11721
22682,11166,11516
21905,10623,11282
23601,12015,11586
22699,11092,11607
23078,11484,11594
23224,11568,11656
23036,11387,11649
20435,9247,11188
22416,10880,11536
22836,11260,11576
23925,12149,11776
23601,11955,11646
23884,12171,11713
24242,12509,11733
22962,11444,11518
23552,11869,11683
21722,10386,11336
23652,11956,11696
23949,12191,11758
21655,10256,11399
23057,11404,11653
23171,11393,11778
22507,11011,11496
24014,12276,11738
22994,11338,11656
23185,11518,11667
22915,11341,11574
23668,11945,11723
21695,10345,11350
23467,11704,11763
23747,12010,11737
23980,12245,11735
22317,10953,11364
23723,12002,11721
22666,11121,11545
23875,12155,11720
23824,12120,11704
23802,12013,11789
22596,10913,11683
23164,11527,11637
22737,11107,11630
22181,10754,11427
23792,12342,11450
23122,11581,11541
24108,12513,11595
22970,11225,11745
23757,12001,11756
22341,10745,11596
24200,12296,11904
23319,11789,11530
23606,12119,11487
18854,7882,10972
24059,12254,11805
23253,11575,11678
22768,11185,11583
23301,11608,11693
23119,11741,11378
23585,11758,11827
23553,11804,11749
23637,11865,11772
22162,10660,11502
23229,11710,11519
21795,10273,11522
23498,11803,11695
21815,10291,11524
22278,10667,11611
22910,11315,11595
23745,12183,11562
23757,12040,11717
20486,9218,11268
22479,11033,11446
23998,12205,11793
23840,12195,11645
22738,11146,11592
23865,12088,11777
22924,11277,11647
23406,12031,11375
23291,11770,11521
22145,10762,11383
22833,11269,11564
21726,10295,11431
23662,11955,11707
22913,11276,11637
23015,11395,11620
23389,11716,11673
24246,12452,11794
23839,12130,11709
24066,12291,11775
20172,8919,11253
22670,11075,11595
23488,11783,11705
24238,12510,11728
22727,11250,11477
22484,11039,11445
23694,12007,11687
22549,10930,11619
22319,10785,11534
22709,11068,11641
22449,10914,11535
23956,12229,11727
22352,10768,11584
22301,10765,11536
22817,11160,11657
21622,10145,11477
23444,11945,11499
20652,9472,11180
24120,12394,11726
23121,11516,11605
22995,11371,11624
23169,11567,11602
22346,10888,11458
23924,12259,11665
24197,12641,11556
23650,12000,11650
23128,11456,11672
22256,10776,11480
23528,11742,11786
22075,10472,11603
21172,9907,11265
23432,11691,11741
21250,9902,11348
23031,11522,11509
21759,10242,11517
22246,10790,11456
23974,12260,11714
23814,12087,11727
22536,10956,11580
22580,10977,11603
21964,10406,11558
22304,10823,11481
23542,11851,11691
23446,11857,11589
22521,11037,11484
23083,11463,11620
24407,12673,11734
24342,12516,11826
23294,11576,11718
23748,12020,11728
23859,12392,11467
23559,11822,11737
21077,9907,11170
24103,12328,11775
22857,11436,11421
23666,11967,11699
24343,12697,11646
24292,12477,11815
23002,11363,11639
21495,10077,11418
24004,12345,11659
22983,11330,11653
23566,11910,11656
23294,11583,11711
23081,11444,11637
23813,12193,11620
22137,10581,11556
23527,11903,11624
22369,10968,11401
23883,12123,11760
23687,12110,11577
21999,10465,11534
24026,12272,11754
23096,11628,11468
22709,11080,11629
24414,12580,11834
23915,12150,11765
23810,12158,11652
21541,10074,11467
23856,12093,11763
22840,11270,11570
24142,12490,11652
23392,11670,11722
22917,11430,11487
22127,10581,11546
20856,9551,11305
21944,10502,11442
24329,12454,11875
21992,10544,11448
22798,11272,11526
22580,11047,11533
22175,10696,11479
22383,10914,11469
21947,10608,11339
24725,13110,11615
23602,11907,11695
23250,11508,11742
23104,11478,11626
19700,8665,11035
23187,11565,11622
23699,11932,11767
22397,10821,11576
22363,10931,11432
21332,10006,11326
22399,10733,11666
21472,10000,11472
23221,11649,11572
24120,12298,11822
23942,12213,11729
23258,11697,11561
22430,10869,11561
23891,12161,11730
23226,11536,11690
22544,10965,11579
23241,11548,11693
22015,10834,11181
22319,10926,11393
23477,11760,11717
20892,9725,11167
23163,11521,11642
22971,11453,11518
23339,11590,11749
23958,12125,11833
21560,10192,11368
22504,11111,11393
22528,10929,11599
21786,10267,11519
22787,11250,11537
22343,10776,11567
22896,11315,11581
23814,12052,11762
23634,11836,11798
22573,11092,11481
23026,11463,11563
22872,11203,11669
23242,11581,11661
23713,11993,11720
23597,11950,11647
21861,10452,11409
23307,11550,11757
22699,11140,11559
23661,12050,11611
23544,11890,11654
23900,12134,11766
22657,11278,11379
21230,10050,11180
23694,11973,11721
22968,11377,11591
23887,12199,11688
22860,11253,11607
23284,11623,11661
24501,12710,11791
21735,10324,11411
23913,12212,11701
21893,10323,11570
22748,11197,11551
21543,10207,11336
24096,12335,11761
23727,12220,11507
23429,11841,11588
23382,11779,11603
20786,9608,11178
22889,11261,11628
22192,10709,11483
23520,11858,11662
24246,12788,11458
23254,11574,11680
23624,11911,11713
23956,12319,11637
22539,10921,11618
22426,10847,11579
21935,10619,11316
23038,11327,11711
23227,11557,11670
24086,12320,11766
22836,11137,11699
22706,11060,11646
23079,11361,11718
22733,11266,11467
23682,11984,11698
23005,11378,11627
24003,12197,11806
24027,12423,11604
24556,12716,11840
20781,9476,11305
22899,11313,11586
23114,11456,11658
21808,10324,11484
23640,11992,11648
22183,10612,11571
22585,10933,11652
24260,12542,11718
23176,11401,11775
21392,10081,11311
24383,12719,11664
23569,12003,11566
23410,11722,11688
23525,11809,11716
24049,12459,11590
22946,11309,11637
21547,10117,11430
23714,11908,11806
23333,11608,11725
22426,10871,11555
22438,10761,11677
23888,12075,11813
23450,11776,11674
22647,11061,11586
22336,10797,11539
22557,11078,11479
23094,11299,11795
24748,12898,11850
22879,11204,11675
22478,10966,11512
23802,12151,11651
24093,12382,11711
22983,11331,11652
24662,13058,11604
24137,12386,11751
23427,11765,11662
21996,10700,11296
22655,11043,11612
24407,12545,11862
23287,11575,11712
22812,11345,11467
22400,10740,11660
24082,12411,11671
23319,11585,11734
22691,11077,11614
23937,12228,11709
23812,12061,11751
24176,12454,11722
24120,12349,11771
22966,11286,11680
22620,10991,11629
22151,10773,11378
23035,11383,11652
22955,11372,11583
22221,10677,11544
23991,12179,11812
23856,12087,11769
23287,11690,11597
22661,11134,11527
22439,10994,11445
23583,11800,11783
22405,10901,11504
22286,10906,11380
22688,11148,11540
22573,11016,11557
22440,10995,11445
24047,12409,11638
24171,12371,11800
23917,12191,11726
23396,11673,11723
21852,10556,11296
23382,11597,11785
24215,12573,11642
23719,12045,11674
23619,11834,11785
22782,11184,11598
23516,11796,11720
23295,11598,11697
23058,11391,11667
23413,11775,11638
23438,11715,11723
23243,11617,11626
22649,11094,11555
21992,10495,11497
21882,10280,11602
22529,11040,11489
20578,9410,11168
23453,11713,11740
23426,11657,11769
23039,11386,11653
23230,11487,11743
22583,10982,11601
22530,10969,11561
23370,11703,11667
23707,11891,11816
21610,10349,11261
22680,11037,11643
20576,9372,11204
23430,11765,11665
23499,11814,11685
22385,10774,11611
23803,12110,11693
23216,11531,11685
22826,11175,11651
22736,11263,11473
23764,12162,11602
23175,11610,11565
20171,9036,11135
22571,11052,11519
23832,12147,11685
22726,11133,11593
23022,11350,11672
22234,10767,11467
23622,11897,11725
23978,12251,11727
23448,11748,11700
23857,12064,11793
22828,11129,11699
22699,11089,11610
23416,11665,11751
22456,11004,11452
22914,11335,11579
23026,11439,11587
22715,11048,11667
23661,11997,11664
21957,10482,11475
22894,11279,11615
21539,10124,11415
23020,11330,11690
24131,12423,11708
24278,12679,11599
22387,10871,11516
22355,10899,11456
23366,11643,11723
23227,11538,11689
22413,10873,11540
23423,11766,11657
22744,11182,11562
22516,10965,11551
22017,10620,11397
23033,11446,11587
23361,11637,11724
21435,9999,11436
23951,12173,11778
23082,11459,11623
22802,11465,11337
23113,11474,11639
23519,11867,11652
23783,12118,11665
23413,11742,11671
23614,11908,11706
23903,12204,11699
23154,11513,11641
21715,10254,11461
22853,11265,11588
23049,11419,11630
23470,11793,11677
22151,10661,11490
23075,11462,11613
23118,11510,11608
23059,11486,11573
22826,11287,11539
22982,11369,11613
23552,11835,11717
24192,12475,11717
23930,12481,11449
21515,9996,11519
23950,12267,11683
22772,11197,11575
24088,12307,11781
23914,12304,11610
22956,11390,11566
23336,11681,11655
22792,11256,11536
22252,10804,11448
22475,11076,11399
23293,11656,11637
23186,11492,11694
23397,11669,11728
24215,12567,11648
24142,12409,11733
23117,11734,11383
23674,11928,11746
23455,11764,11691
23364,11741,11623
23238,11550,11688
23837,12198,11639
20835,9527,11308
23579,11938,11641
22598,11056,11542
23835,12066,11769
23981,12350,11631
23579,11943,11636
23599,11889,11710
23728,12116,11612
23707,11910,11797
23172,11462,11710
23513,11857,11656
24248,12668,11580
22415,10932,11483
22033,10403,11630
24143,12407,11736
23724,11986,11738
23700,11984,11716
22888,11241,11647
22324,10688,11636
21180,9787,11393
22321,10799,11522
23399,11765,11634
23206,11594,11612
21306,9815,11491
23455,11835,11620
22860,11339,11521
23700,11972,11728
23542,11811,11731
22395,10974,11421
23882,12059,11823
21365,10017,11348
23384,11774,11610
21896,10421,11475
22852,11374,11478
24268,12558,11710
23814,12048,11766
22784,11257,11527
22746,11072,11674
22738,11233,11505
22364,10803,11561
23286,11672,11614
23279,11591,11688
22946,11383,11563
